,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
5/1/2024,2775,7390,15873,825,4385,14508,655,4195,16174,865,5346,16349,7260,10560,20112,6970,13515,26860,8550,17010,24586,2220,8406,9046,7840,7478,7617,2220,8006,9046,2775,7390,15740,825,1615,18540,655,1465,18875,865,2125,20185,7260,13240,40620,6970,13515,29790,8550,17010,39250,2220,3485,12225,8995,17010,39250,2220,2635,9375,4590,12385,5245,12115,4490,11531,-70,12281,9970,17952,7310,24942,11375,21552,3409,16802,7975,9778,3614,16802
5/2/2024,1345,3255,6002,2310,3570,6002,1760,-2465,3645,845,-2465,3645,2595,4075,-4508,-190,275,-7759,-380,-5673,-8470,-2800,-6974,-7720,1400,1445,1419,-2800,-6199,-7720,1345,3255,7190,2310,2300,-695,1760,4390,-2235,845,445,-2235,2595,4075,4325,-190,275,-5605,-380,-4135,-4375,-2200,-6570,-30395,-270,-3275,-3040,-2200,-6690,-30395,2150,5126,-1825,1946,-1825,259,-1825,259,2770,3032,-2813,-6141,-4476,-6555,-6910,-8840,3250,9350,-6910,-8840
5/3/2024,1580,2940,166,1885,2625,166,1885,2885,1166,1885,3225,1166,2230,8025,10609,4760,7595,12449,7450,9317,13790,5890,5911,-6292,650,8412,10439,5890,5911,-6292,1580,3385,3705,1885,5780,1325,1885,5780,1325,1885,5780,1325,2230,8025,12695,4760,8065,17605,7450,11020,14915,5905,11555,-10435,5825,9245,13330,5905,11555,-10435,-1541,-4360,-1541,-4360,-2036,-4360,-2036,-4360,9145,19410,6858,13585,9598,8784,6191,-3259,2955,11025,6191,-3259
5/6/2024,-625,2097,2169,-740,3217,2169,-740,2801,2169,-740,2631,2169,-5770,-6934,-7996,-2605,-3561,-4372,-4945,-2360,-8912,3990,12120,15558,-3670,-895,157,3990,12120,15558,-625,2455,10335,-740,-2315,100,-740,-2315,100,-740,-2315,100,-7435,-16010,-29120,-2605,-3105,-1555,-4945,-7390,-12175,5160,15970,53650,-7315,-4725,-12175,5160,15970,53650,3845,4333,2845,4333,2240,4333,2240,4333,-7000,-7830,1380,-69,2285,-728,10930,19077,-5875,928,10930,19077
5/7/2024,245,1185,-7989,0,-480,-4979,0,-505,-4979,0,-505,-4979,-1265,1363,-3428,-1180,-842,-3885,-1290,540,-3664,-3935,-2198,-4322,960,2170,5203,-3935,-2198,-4322,245,1185,-10345,0,3140,-6775,0,3140,-6775,0,3140,-6775,-1265,1730,-1750,-1180,-570,-7680,-1290,1505,-12020,-9555,-19380,-34680,-1120,2570,-12020,-9555,-19380,-34680,-4720,-8785,-5228,-7287,-5228,-7287,-5228,-7287,-3520,-7717,-4564,-6528,-4438,-8179,-4672,-5714,-1685,3524,-4672,-5714
5/8/2024,210,-955,-543,905,-520,7525,790,3005,7713,790,3775,8205,1770,1370,1902,1630,945,5850,2205,1125,1902,2110,-5420,-6969,-745,-330,-1621,2110,-5420,-6969,210,-955,2265,905,-865,8020,790,-1030,8020,790,-1030,8020,1770,2310,11195,1630,945,11510,2205,1125,14720,3410,-910,3950,1850,2185,14720,3410,-910,3950,560,-6652,3015,-568,2190,3180,1740,3913,3530,5255,215,-2035,3460,3172,-3765,-6665,856,-2292,-3765,-6665
5/9/2024,3550,1965,1224,3100,1775,-3397,3240,2020,-3397,3240,2020,-3397,4235,9610,17299,3960,5343,8602,4610,8173,13891,5071,-1144,-4109,4290,5050,6240,5071,-1144,-4109,3550,695,-550,3100,6320,-4015,3240,6320,-4015,3240,6320,-4015,4235,9610,19790,3960,6215,14180,4610,9470,17290,5025,-6715,-15165,4990,10730,17290,5025,-6715,-15165,-3955,-7225,-4095,-7225,-4095,-7225,-4095,-7225,8725,10942,2308,1727,2756,1830,-766,-1789,2370,2725,-766,-1789
5/10/2024,-3110,-5775,-5567,-2130,-6600,-5567,-2235,-6335,-5637,-2235,-6335,-5637,-795,-205,5895,2070,-1859,-5072,-2446,-4048,-5458,-4295,900,-6070,2580,1845,-255,-4295,900,-6070,-3110,-5775,-5150,-2130,-3725,-6425,-2235,-3900,-6425,-2235,-3900,-6425,-795,-205,7145,2070,-1910,-2965,-3395,-7065,-7230,-6070,-21205,-55225,-165,-5090,-3565,-6070,-21205,-55225,-3480,-6352,-3480,-6352,-3480,-6352,-3480,-6352,-2195,2733,-4025,-3445,-4592,-4468,-4375,-7410,-360,3290,-4375,-7410
5/13/2024,-1185,-2318,1132,-2905,-1388,2400,-2905,-2028,2400,-2905,-2028,2400,4425,11205,13687,4470,8945,9437,6645,13410,14957,12251,8929,13936,3120,2895,4131,11961,8984,13936,-1185,-2175,995,-3260,-1700,7750,-3260,-1700,7750,-3260,-1700,7750,4425,11205,15015,4470,8945,15565,6645,14920,23120,13160,26455,57360,7350,14975,23120,12870,26510,57360,-2266,-6203,-1366,-6203,-1366,-6203,-1366,-6203,9680,5870,6895,1387,5093,6010,7366,116,1095,1567,7366,116
5/14/2024,-75,2235,3865,-955,2285,3865,-955,2285,3985,-955,2285,3865,-3025,-5205,-7839,-1135,-2166,-7963,580,-1286,-7828,4440,13084,15235,-2160,-3506,-4062,4440,13084,15235,-75,2235,5565,-955,1500,-35,-955,1500,-35,-955,1500,-35,-3025,-6385,-14545,-1135,-1690,-2560,580,-800,-1035,4440,18770,36290,435,-1250,-2215,4440,18770,36290,3835,7297,2980,7297,3075,6480,3235,6620,-6620,-7815,-664,-3109,-798,1035,14980,23645,-6705,-7615,14980,23645
5/15/2024,1900,5079,5690,2305,4819,4363,2285,4813,7049,2285,3487,7123,-1745,-6210,-8225,4350,860,-1555,3545,4656,594,8510,20661,25547,-350,-5353,-7234,8510,20661,25547,1900,5565,11940,2305,3155,3970,2285,3035,3970,2285,3035,3970,-255,-7810,-17240,4350,860,1700,3545,5280,3250,9965,25820,60640,2260,4600,3250,9965,25820,60640,5216,5659,4383,5850,4251,5850,4286,5850,-6770,-8155,3672,1522,5755,4941,24905,27401,-6680,-8161,24905,27401
5/16/2024,-150,-3450,-6213,-540,-3990,-5583,-610,-5570,-5583,-435,-5570,-5583,-1130,-6010,-8945,-2160,-5852,-7937,-3760,-6378,-7913,-5290,-2185,-298,-570,-2905,-3783,-5290,-2185,-298,-150,-5075,-12935,-540,-3140,-12550,-610,-2890,-12550,-435,-2890,-12550,-1130,-8175,-16460,-2160,-7195,-12805,-3760,-10120,-20550,-2880,-11410,-13060,-2225,-10650,-21690,-2945,-11410,-13060,-5116,-8596,-4765,-8596,-6671,-8596,-6671,-8596,-6970,-8895,-6335,-8852,-6835,-8782,-4755,-4024,-1250,-4705,-4755,-4024
5/17/2024,680,728,8158,1485,380,7645,2430,675,6583,1480,-990,8627,-1210,-4565,-2800,4250,3845,9779,2145,3370,15708,6365,13890,-1647,-245,475,11160,6305,13890,-1647,680,1375,9835,1485,1445,6830,2430,1275,5050,1480,1275,5050,-1210,-3455,-7525,4250,3845,12320,2145,3370,28370,5630,29050,101690,2145,3370,22035,5570,29050,101690,8720,11897,8095,11897,8435,11055,8169,11055,-3737,-6125,9740,29581,14455,29651,7730,2962,4305,9641,7730,2962
5/20/2024,5300,9357,-2667,4700,9357,-2667,7040,8267,563,9145,11282,-252,6560,15095,14148,4725,10979,7352,3625,23258,12154,1110,11485,-5121,1360,3560,3736,1110,11485,-5121,5300,8755,-230,2620,7290,10640,2620,7290,10640,2620,7290,10640,6560,15165,14850,4725,14185,10240,3625,22535,14800,3075,38625,-10170,3285,22995,14800,3075,38625,-10170,3594,-5443,3594,-5443,2640,-6160,4184,-5904,750,1671,6264,-1669,-2245,-2149,3804,-7908,1440,-1440,3804,-7908
5/21/2024,-1180,700,664,-2165,335,664,-2165,279,664,-2165,254,664,-5935,-6895,-8999,-2650,-2740,-190,-5885,-5915,-2828,-1515,705,3645,-2415,-3820,-4745,-1515,705,3645,-1180,700,4785,-2165,-740,-900,-2165,-740,-900,-2165,-740,-900,-5935,-11215,-23725,-2650,-2740,-235,-5885,-5915,-10555,-1515,6875,45330,-6100,-6620,-10555,-1515,6875,45330,1830,7169,1830,7169,1855,7169,2140,7169,-6625,-8820,-15,3110,-1145,-770,2177,2154,-3605,-6380,1377,2154
5/22/2024,-295,-440,-1366,-645,-1190,-1366,1140,-1225,-3641,-1285,-970,-2876,-825,-5220,-8995,-2935,-7000,-8385,-3290,-6000,-8485,-5965,-6990,-5730,-600,-215,-8940,-6000,-6990,-5730,-295,-440,-2175,-645,1690,-6695,1140,1070,-6695,-820,1070,-6695,-825,-5410,-11355,-2935,-9155,-28085,-3290,-11035,-29345,-9045,-32815,-87160,-3510,-11805,-29345,-9245,-32815,-87685,-1125,7295,-2855,9524,-1322,9634,-2907,6794,-6965,-4980,-6970,-8500,-6945,-4985,-6920,-7485,210,-8745,-6920,-7485
5/23/2024,1280,-650,679,625,-1505,929,890,-595,-114,1785,875,-798,1700,2990,164,4180,5750,3947,3405,6932,6218,2805,11221,8652,2730,1575,4188,2750,11221,8652,1280,-650,190,625,-1705,-2315,890,-955,565,155,-875,-2130,1700,2990,-375,4180,5750,8305,3405,8700,8695,2805,15845,25575,3830,8305,5700,2750,15575,24930,2440,8718,1095,7028,1160,8001,1715,-1030,1045,-2171,5400,8968,9025,10376,12445,9315,3760,10801,12445,9315
5/24/2024,800,4600,3567,2130,6490,7097,3125,6656,7072,960,6551,6284,490,-155,-927,-2470,-5443,-7672,-1395,-3527,-6932,-1655,-6215,-7326,1260,3435,2891,-1765,-6215,-7326,800,4600,5635,2130,6520,10270,1955,6595,10210,1955,6595,10210,490,-155,345,-2470,-5545,-15460,-1395,-6570,-15530,-2360,-25915,-47550,-1210,-8400,-18350,-2470,-25915,-47550,7170,2025,7015,10876,7390,8691,6790,8352,-2110,222,-2200,-6018,-4695,-6485,-5549,-7201,-725,4075,-5549,-7201
5/27/2024,2955,4885,5692,3280,4603,2666,3660,4662,2666,3660,4662,2666,830,760,-3650,2270,6370,7703,4205,10865,8058,7535,8535,7590,2020,-830,5150,7535,8535,7590,2955,5810,10965,2625,2900,6315,2625,2900,6315,2625,2900,6315,830,1630,-640,2270,6370,9165,4205,10865,10250,9705,18180,38710,3775,10865,10250,9705,18180,38710,4245,5018,4715,4028,4745,4028,4745,4028,-4475,-6850,2765,3610,3040,3878,7235,6663,-1950,3610,7235,6663
5/28/2024,4525,4546,3013,2670,5358,3013,2365,5019,3013,2365,3033,3418,2560,11220,21151,3025,5731,15897,3800,8736,11561,3580,4160,-3268,4105,3310,6883,3580,4160,-3268,4525,5030,6425,2670,9405,9945,2365,8825,9945,2365,8825,9945,2560,11445,34715,3025,6080,27370,3800,10185,30600,-1515,-5640,-5510,3250,7780,29355,-1515,-6165,-5510,631,2360,1126,2360,773,2360,830,2360,18600,15447,15140,10735,15080,9275,-550,-31,9872,2717,-550,-31
5/29/2024,1685,2265,3060,155,140,940,-205,1020,3838,-205,-845,737,2795,-1562,1936,1270,-1445,3721,1130,-1395,5168,-2745,-4020,1780,580,925,1825,-3745,-4020,1780,1685,2265,3585,155,-1080,1065,-205,-1080,1065,-205,-1080,1065,2795,35,-265,1270,-1445,-5360,1130,-1395,-8620,-2755,-10490,-31020,-840,-2735,-9620,-2995,-10490,-32625,1430,-1445,-655,-1126,-2025,1684,-2335,-2095,1365,4770,-2065,4584,661,4818,-1315,-3044,7545,12707,-1315,-3044
5/30/2024,2145,1725,6231,1840,60,4975,2965,1835,1365,1565,-80,2333,830,-3181,-8989,4020,-2150,-2400,4165,752,-3118,9509,7540,16258,745,-4826,-8910,9509,7320,15458,2145,1725,5455,1840,-1105,6970,2965,830,15175,1565,35,6185,830,-4740,-15325,4020,-1550,1455,4165,3985,3090,10970,18125,39610,4075,3000,630,10670,17905,35760,5535,13823,1445,11013,-125,7988,-125,7988,-7000,-8960,-935,-2176,-1308,3914,4746,22592,286,-7022,4431,21792
5/31/2024,1445,2800,3282,3045,3200,952,-1850,6677,1246,-55,8811,2305,-915,-2306,-7433,-1140,-4273,-2208,-830,1871,-403,-3595,-6755,-1153,1415,2669,-136,-3595,-6755,-1153,1445,2800,-1540,3045,4330,725,2820,3910,325,3025,4675,1560,-915,-1245,-3290,-1140,-3805,-11920,-830,-5985,-11685,-3595,-12325,-37560,-895,-6975,-12730,-3595,-12640,-38840,2075,5553,1265,3223,500,3263,7548,3188,-1771,-3014,-3765,-7402,-1165,-4678,-3704,-7544,1605,1154,-3709,-7544
6/3/2024,1345,1920,3595,-2075,1405,3595,-2655,1170,3925,-3725,5,5570,-3740,-6705,-8815,-2235,-3587,-8815,-3755,-3890,-8815,-315,-2037,-5488,-2100,-4597,-8815,-315,-2367,-5488,1345,1920,-520,-2075,-2830,-6545,-2655,-5080,-7380,-2765,-5185,-7380,-3295,-6780,-14680,-2235,-5155,-13900,-3755,-5770,-16375,1685,-985,-10560,-2145,-3460,-14730,1685,-1510,-11355,4644,4468,3529,4468,4159,4348,1687,3890,-5895,-8500,-5241,-8500,-3192,-8500,-6480,-7068,-4377,-8500,-6480,-7068
6/4/2024,-1100,-324,-6071,0,-1124,995,-240,-4534,1995,-240,-3997,1995,3000,3016,1729,3075,2549,888,3780,3172,4417,3890,-3251,-2938,2630,1885,-431,3890,-3251,-2938,-1100,-6915,-15840,0,-5255,-12945,-240,-6190,-14095,-240,-6190,-14095,3000,5065,7175,3075,4125,7875,3780,6180,13385,3890,2895,13070,2995,6000,11440,3890,2895,13070,-6170,-886,-6050,-886,-5975,-886,-5975,-886,3490,6552,2339,7044,5714,9778,-1790,-3585,1155,-3912,-1790,-3585
6/5/2024,2030,6060,7528,1610,6905,6262,2510,6850,8695,2310,6487,8222,-1207,-6245,-8570,1005,-2375,-2224,565,-3200,-8279,10990,23719,26328,130,-6405,-6639,10870,23719,26328,2030,6060,12325,1610,4820,4135,1610,4815,4135,1680,5075,4135,-3350,-16150,-31250,1005,-2375,-1785,565,-2270,-5770,11990,32015,71050,-1670,-1830,-6780,11870,32015,71050,6845,11571,6885,10069,6820,12057,5817,10170,-6575,-8080,1475,2030,2580,-1737,23220,31732,-6815,-7088,23175,31732
6/6/2024,-230,-2635,-3299,1330,1400,-3299,1330,1535,-3636,1330,3210,-1956,6460,2100,12011,8695,654,12601,9100,6950,16092,7805,11898,7488,3195,-190,1858,7805,11898,7488,-230,-2635,-1500,1330,-1255,3285,1330,-1255,3285,1330,-1255,3285,6460,2100,12285,8695,1890,14940,9100,7415,20080,8065,20475,46235,9070,6915,21860,8065,20475,46235,-4830,-3919,-2690,-3919,-1389,-3919,-1254,-4899,4164,5029,5585,1381,-1174,3567,-6581,-4074,-2215,2854,-6581,-4074
6/7/2024,1775,2100,-2682,695,4205,1753,345,4200,766,345,4200,766,2555,5445,3660,1520,4435,-6144,-495,4110,-4605,2505,2707,601,620,6245,3214,2435,1842,601,1775,2100,-5390,695,4205,3450,345,4200,3450,345,4200,3450,2555,6425,8200,1520,4435,-5555,-495,4110,-7690,2505,2915,-39390,365,5250,-5080,2435,2050,-39390,-3725,-6945,-2035,-6320,-2015,-7980,-1323,-7980,2640,4171,1215,-2808,1254,-2634,423,-3673,2720,3466,423,-3673
6/10/2024,6970,5400,1417,5115,5335,738,5540,6061,738,9210,3892,738,3720,8671,12080,4130,8706,12747,5500,12539,19362,7152,-1303,-1003,340,3250,11975,7152,-1303,-1003,6970,5400,4000,5115,6345,7180,4775,6315,7180,4775,6315,7180,3720,10260,24365,4130,9160,27055,5500,11835,33605,6365,14015,12955,5405,12930,34975,6365,14015,12955,4205,228,4940,472,5625,472,5228,472,8995,1990,11590,12920,6750,9540,2068,-6675,2025,6828,2068,-6675
6/11/2024,500,325,-1351,-370,-160,-2051,-240,-165,-4486,-240,-165,-2971,-975,-5593,-8526,-135,-747,-3944,-880,-2089,-4124,3705,11565,13731,-1775,-2020,2075,3705,11565,13731,500,325,2890,-370,-1505,-5490,-240,-1515,-5680,-240,-1515,-5680,-975,-6975,-15150,-135,-260,-2115,-880,-730,-3365,4035,20105,43500,-2350,-2395,-4365,4035,20105,43500,2600,1939,1876,1358,1876,1358,2241,1358,-4590,-6994,940,2255,3175,3951,14205,10806,-2535,1108,14205,10806
6/12/2024,6965,12810,19685,2075,10870,16096,2075,13185,16367,2075,14990,16472,8885,25022,48045,10355,27607,45720,12340,24814,40105,15320,13765,10051,7005,7780,15605,14060,13365,10051,6965,12810,20625,2075,5440,19530,2075,5440,19530,2075,5440,19530,8885,28100,57115,10355,31735,66230,12745,28995,63020,17295,40180,84290,12325,26720,61060,16810,39780,84290,6940,11912,6940,11912,9985,11912,10565,11912,27715,50633,27252,44674,30515,43517,10954,12200,9850,14437,10229,12200
6/13/2024,2555,3320,3074,1265,3574,2760,1230,3424,4874,1230,3724,2218,-2075,-4978,-7151,-330,-3195,-6234,-3900,-5055,-7645,-3595,-1177,-1604,-275,-1675,-2072,-3595,-1177,-1604,2555,3320,4915,1265,2655,5940,1230,2505,5940,1230,2505,5940,-2075,-4500,-8165,-330,-3195,-6690,-3900,-9625,-15235,-3055,-340,-30085,-3320,-4795,-13850,-3055,-340,-30085,631,2482,2665,2482,2665,304,2764,-1804,-2265,-3398,-865,-360,-4930,-6992,-3334,-6531,705,-2496,-3334,-6531
6/14/2024,-120,-110,1932,-655,1095,1932,-655,785,1645,-655,730,1645,-1080,-4221,-6047,1085,3312,4261,-2240,1065,7635,4625,14510,9473,-2115,15,2573,4625,14510,9473,-120,-110,3660,-655,-2115,-4170,-655,-2115,-4170,-655,-2115,-4170,-1080,-6610,-10185,1085,3795,9320,-2240,2445,5250,4995,25145,52235,-2150,1875,5250,4995,25145,52235,1310,1956,3105,1956,3105,1956,3105,1956,-4685,-8093,4202,6802,3850,6430,13773,11440,-3695,3096,13773,11440
6/17/2024,3805,4105,9133,4295,6425,6793,4000,8235,6588,3890,5370,6149,-1350,-6280,-8375,-55,-1370,-3199,1240,-90,-8995,1670,-5061,-8879,-110,-3279,4109,1670,-5061,-8879,3805,4105,10780,4295,7050,9665,4345,7830,10330,5255,8640,12315,-1350,-3565,-7465,-55,-1370,-5270,1240,-90,-9480,4295,-3365,-15260,460,-1370,-12170,4295,-3365,-15260,4563,6582,5523,8777,4638,8777,4678,8707,-5850,-5321,-90,-4468,30,-4150,-3988,-8096,-2468,1012,-3988,-8096
6/18/2024,1545,2955,605,1430,6465,2864,1425,6465,2864,1425,6465,2864,2380,10616,11473,1550,6235,5346,4150,10088,3726,-733,-573,-1749,3260,5695,4013,-733,-573,-1749,1545,2955,-2125,865,3745,4370,865,3745,4370,865,3745,4370,2380,11075,16230,1550,6235,7575,4150,13800,7450,-1070,-605,-20880,4035,13300,9535,-1070,-605,-20880,-2550,-4815,-815,-3270,-815,-3270,-1550,-3270,10581,9584,-4705,-1825,-775,-4340,-5295,-3391,-1610,3348,-5295,-3391
6/19/2024,1425,870,3075,655,45,3075,655,45,3075,655,45,3075,3525,4100,7125,3420,5410,10047,5670,8145,14672,5800,9516,12445,2715,605,3983,5800,9516,12445,1425,870,3075,655,45,3075,655,45,3075,655,45,3075,3525,4100,7285,3420,5410,11025,5670,8145,15650,5800,12210,21725,5670,8145,15650,5800,12210,21725,-3430,-3505,-3430,-3505,-3430,-3505,-3430,-3505,1775,1390,2165,2130,495,790,-1065,-1135,630,2000,-1065,-1135
6/20/2024,1860,3090,2800,4660,1160,2369,2485,-1220,4152,2640,-945,2302,-2335,-6430,-7498,2620,5995,9940,3195,7475,18344,13445,26651,43886,1715,-6535,-5243,13445,27296,38963,1860,3090,3230,4660,1160,-1935,2485,-1220,-1645,2640,-920,-1645,-2335,-1905,-500,2620,5995,9940,3195,7475,19420,13445,31600,57515,2825,3555,4805,13445,32385,50225,3905,5839,905,3388,-730,1703,-730,1863,-4105,-2703,5760,22089,13970,21335,19745,40843,-1545,-6823,19745,40843
6/21/2024,3815,5300,-4475,5110,6715,-4475,5360,5400,-4081,4350,5790,-2294,6565,16200,19626,6320,8807,5504,9380,18393,18403,3935,6172,3581,8095,8500,7881,3935,6172,3581,3815,5300,-4100,5110,6715,3805,5360,5055,3635,4350,5055,3635,6565,16200,20550,6320,9015,10270,9380,19310,23010,2625,11525,190,9380,19310,23010,2425,11525,190,-2950,-2684,-3090,-2684,-4140,-2684,-4140,-2684,14090,20116,6899,2825,6447,9759,-1015,-4310,4040,10081,-1015,-4310
6/24/2024,1570,2075,4217,15,1575,3848,110,40,3660,300,270,3720,-235,-755,-2741,2550,5580,10086,3395,6645,6745,11775,18024,18393,1550,3505,5660,11765,17224,18393,1570,2075,6470,15,-685,-50,-1205,-685,-50,-1205,-685,-50,-235,-755,-6430,2550,5580,11075,3395,6645,7390,11775,25930,53065,3260,6700,7820,11765,25355,49315,1675,5689,-440,4504,-992,4504,-480,4504,166,-2449,3885,15885,2455,13430,19720,25353,3665,7148,19465,23103
6/25/2024,675,1327,1865,575,1235,1865,570,1930,-226,525,287,399,1390,-1082,-6626,2265,3745,10537,5655,7637,10694,5845,11937,15796,1420,-2690,107,5845,11937,15796,675,945,8985,-470,1910,5250,-580,1720,5250,-580,1720,5250,1390,-585,-8695,2265,3745,12110,5655,8565,14030,5845,24340,65380,5400,9965,14030,5845,24340,65380,4041,5269,2838,5269,3218,5269,3218,5529,-775,-4338,5515,9395,9090,11361,11195,19337,990,1833,11195,19337
6/26/2024,1410,-40,-3380,1505,-460,-3380,1575,-1804,-3380,1555,-1804,-3380,2930,14030,17413,2785,9970,4735,5985,10198,22960,4405,7865,-4440,2940,4728,6749,4885,7865,-4440,1410,-40,-240,1105,-905,3370,1105,-905,3370,1105,-905,3370,2930,14030,25200,2785,9970,4640,5985,8880,23585,4405,8310,-4860,6090,8520,24720,4885,8310,-4860,4722,1272,4722,1272,1379,1272,1379,1272,10419,12862,2720,-821,8344,6506,-3955,-5525,1490,-1091,-3055,-5525
6/27/2024,35,-3610,-7805,-710,-2085,-7658,-625,-3410,-7620,-625,-3410,-7620,6170,18039,18929,125,1983,-4303,2850,10324,-547,-1065,-5415,-7975,2295,6750,3669,-1065,-5415,-7975,35,-3610,-9220,-710,-1110,-2140,-625,-1170,-2140,-625,-1170,-2140,6170,18475,24695,125,1905,-1165,2850,11180,1370,-2310,-19020,-58710,2320,10925,585,-2310,-19020,-58710,-4470,-8242,-3295,-8045,-4619,-7080,-4619,-7080,15615,22685,-1767,-787,6778,70,-6925,-8730,4805,10369,-6925,-8730
6/28/2024,1625,3360,7655,1320,390,3610,1330,3325,3038,1170,-310,1649,-1515,-6820,-5739,520,-2095,-919,-1440,-4102,-5060,2775,-6570,-8995,-3370,-6820,-8070,2775,-6570,-8995,1625,3360,7655,1320,390,-55,1330,3225,-1480,1170,420,-1480,-1515,-9040,-21685,520,-2095,-2450,-1440,-5195,-11220,4155,14200,37320,-1510,-8190,-12220,4105,13500,34785,2755,12425,1480,8295,1935,7279,-1325,4540,-6685,-7449,-1105,2155,-2210,-2033,-880,40959,-35,-7420,-880,38659
7/1/2024,1055,2455,3724,1270,2670,3724,1640,284,190,1030,618,190,520,-3530,-3416,-340,-3890,-7560,1325,-6115,-8535,-725,7881,-2527,-2020,-6780,-1505,-725,7486,-2952,1055,2455,5785,1270,410,-3930,900,-445,-3930,900,-445,-3930,520,-3390,-9290,-340,-565,-1185,1325,-795,-2415,675,11975,21900,15,-4370,-680,675,11580,21475,3125,5168,2240,5168,2080,1225,2080,1225,-955,-4104,-1181,-4469,-2320,-8825,-6875,-8925,-2410,-2985,-6875,-8925
7/2/2024,1035,1050,4016,-35,80,3829,40,-60,4067,40,-90,3436,-1305,-6235,-8888,2830,515,-865,-510,-3130,-4898,9180,26881,22417,-3895,-6780,-8080,9180,26881,22417,1035,1050,6245,-35,-450,-980,40,-310,-900,40,-310,-900,-1305,-12290,-27030,2830,515,1370,-510,-3130,-8405,9180,32130,72230,-1485,-3345,-8655,9180,32130,72230,3276,6591,3295,5474,3165,5831,2627,5831,-6950,-8855,3225,4830,60,-916,30794,30878,-6600,-7930,30794,30878
7/3/2024,2305,6200,8085,1890,5700,8085,1890,5274,8085,1890,5396,8085,-4645,-6825,-7060,430,155,-4460,40,-970,-5195,5386,12215,6126,-4635,-6825,-7060,5386,12215,6126,2305,6200,10900,1890,4185,3945,1890,4185,3945,1890,4185,3945,-4735,-10145,-20510,430,155,-1410,40,-970,-2640,6715,17455,33235,-650,-945,-2640,6715,17455,33235,6044,8752,5544,8752,5504,8752,5469,8752,-6740,-7785,-2545,-3865,-4570,-7660,11870,14979,-6740,-7785,11870,14979
7/4/2024,4480,6365,9695,1720,6365,9695,1720,6365,9695,1720,6365,9695,4885,8205,8935,5535,9380,13460,8785,15120,20645,6280,6425,7525,3290,2165,2260,6280,6425,7525,4480,6365,10695,1720,4170,10695,1720,4170,10695,1720,4170,10695,4885,8205,11200,5535,9380,14775,8785,15120,22790,13190,23395,39010,7910,15120,22790,13190,23395,39010,-3230,-3570,-3230,-3570,-3230,-3570,-3230,-3570,4625,4125,1775,2355,940,2105,-3370,-3220,-530,1370,-3370,-3220
7/5/2024,455,3250,4852,385,3015,4852,725,1324,3982,805,2254,2992,-4690,-5495,-7491,-150,315,-1389,1505,3420,224,9913,20705,13997,-1365,-6910,-7491,9913,20705,13997,455,3250,7880,385,1040,3985,275,1095,4010,335,1095,4010,-4715,-7790,-12920,-150,315,-300,1505,3420,6810,10185,25530,53305,450,2020,6810,10185,25530,53305,5350,8591,5160,8591,2985,6545,4082,6245,-6790,-7385,-590,-771,1428,-3040,19584,20098,-6925,-7385,19584,20098
7/8/2024,-65,655,-5886,-750,2700,-3228,-750,2700,-3228,-750,2700,-3228,2930,9354,19008,1380,6019,9392,4080,9194,16142,-580,-1925,-7532,1700,5107,10143,-580,-1925,-7532,-65,655,-4420,-750,2700,1260,-750,2700,1260,-750,2700,1260,2930,9850,23830,1380,7310,15825,4080,11050,27555,-1075,-3945,-3520,3730,10360,27555,-1075,-3945,-3520,-3860,-6024,-2915,-4695,-2915,-4695,-2915,-4695,8970,14534,3323,6903,5008,6357,-2515,-6694,7145,7656,-2515,-6694
7/9/2024,-5,2240,1197,-880,1532,1197,-880,1532,3097,-880,1532,4097,-1350,-4510,-8390,-2255,-2585,-1327,-1260,-35,3590,-1345,-6659,-5313,1235,2170,2392,-1345,-6659,-4788,-5,2240,2090,-880,1910,6385,-880,1910,6385,-880,1910,6385,-1350,-2795,-2575,-2255,-2585,-630,-1260,-35,4895,-1345,-3765,19020,785,-740,4895,-1345,-3980,21435,2705,1527,2705,1527,2705,1527,1430,1527,-5850,-8095,-4300,6850,4310,14330,-6483,-6106,865,7835,-6483,-6106
