,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
7/8/2024,1361,614,-1572,-363,-1480,-2670,-918,270,-6978,-500,184,-4980,1516,3760,17494,1240,1781,8417,3174,4505,25005,955,-1925,-3059,1253,614,9056,3120,3035,-7532,-303,-95,-4646,-363,-1480,-4646,-918,-2920,-4646,75,1541,1069,1516,7752,21753,1240,5401,13748,3174,9269,26529,-360,-3945,-4191,3071,8579,26529,-360,-3945,-4191,-3860,-6024,-3860,-6024,-3685,-6024,-2915,-4575,11709,13406,4570,7116,5886,6456,-2756,-6694,4597,6498,-5256,-6694
7/9/2024,344,2875,4465,150,1225,4888,-71,3238,1511,1485,5323,1197,-2103,-1566,-8588,-2229,-4110,-1520,-1295,-1177,-3926,2119,-4040,-2028,689,756,-1202,980,-4283,-2131,735,2240,1475,150,1225,2375,135,1635,3375,70,1910,6180,-1350,-3024,-4070,-2229,-3601,-1520,-1356,-818,3541,-645,-4789,17373,1164,-1523,3541,-645,-5004,19788,3311,1184,2063,1064,2036,1184,2063,3367,-5185,-8095,-4181,6371,3980,12063,-6969,-6106,2200,3964,-6034,-6106
7/10/2024,545,1900,4166,270,2060,4658,-500,-1667,-2895,-565,2074,182,-4316,-5030,-5415,-985,-3325,-3621,-1924,-1685,-2298,2480,9782,-2002,-141,-6595,-732,2400,12992,2837,365,1860,7140,270,2060,7140,325,1708,7140,609,-107,4844,-4316,-10098,-19044,-985,-2235,-4696,-1771,-923,-4003,5195,16881,45253,-2475,-923,-3443,5195,16326,45253,1452,4194,2055,5189,1652,4194,3189,3076,-6345,-6396,155,320,-5871,1735,12877,16221,-2621,569,5542,13829
7/11/2024,1415,505,-39,2758,2877,-988,2381,2437,939,2520,3173,3681,-3180,-5285,-8860,1093,915,-2417,3777,-615,-8329,-565,15105,4398,-1122,2441,-8860,6395,16455,30473,2010,1353,3433,2758,2877,4189,2357,847,442,2520,3173,3781,-1484,-5716,-15295,1093,2855,-90,4180,4555,-110,8669,15991,43013,3616,4360,-575,8669,15846,42504,-695,3598,904,4902,-776,1155,731,-1823,-6575,-8415,6969,-70,2632,-3746,18226,29253,-6130,-8415,16038,39208
7/12/2024,3429,3462,5618,5412,10757,7144,5787,3429,13062,3540,6171,10996,3768,-375,5848,4268,-2195,3007,8719,1986,-1282,1400,562,-85,6469,3580,-726,730,458,-644,5587,11096,7768,5412,10757,7772,5212,10131,7622,4521,4349,9671,3328,4019,5642,4268,6482,-2342,8226,9199,7125,7321,6246,-3831,9001,7821,7125,7321,6246,-3831,11370,16736,9211,15662,7539,17097,7851,8123,6051,7408,1591,-4017,-739,8170,-5036,1812,4108,782,-6258,6048
7/15/2024,2925,4098,13131,3703,8796,14765,6082,6965,16603,3532,7438,16668,2970,5286,21084,2365,6572,12862,3582,8255,15379,-970,-6950,577,2546,3229,1013,1760,12987,-2883,3990,6382,18256,3703,8796,14936,5925,10638,16296,2707,6352,14476,2970,7148,12197,2365,9639,15043,2080,9296,15493,3605,7035,29428,3540,8855,15413,3605,6695,28178,9078,10091,8488,9351,9934,13510,8255,10389,8918,18226,9590,22989,9440,493,2029,-8935,4261,819,6103,-1748
7/16/2024,156,2042,-5456,-653,-305,-3823,-1524,946,-6030,-580,3353,-4272,1151,801,-1318,-483,-498,-4655,1116,1839,-3003,1255,-5974,-2029,1207,938,3284,990,3632,-4383,-1100,-1025,-4375,-653,-1385,-4430,-1497,-3035,-7725,505,1416,-4666,1151,-1137,-598,-483,1015,-12532,1980,-2519,-12657,-1775,-4647,-10378,1020,-1444,-13427,-1775,-4647,-10378,-1716,-1528,-3465,-1956,-2181,-3488,-4186,-3722,-175,1535,-1863,-1602,-1036,-4314,-4445,-6306,-704,3703,-5855,6470
7/17/2024,1392,3346,1998,3382,6003,1588,2284,1711,5234,1937,1220,4634,2370,496,-5439,2050,2216,836,5105,9636,5945,4578,18865,11716,642,933,1247,3962,19735,31307,2722,6083,6401,3382,6003,6542,3140,6268,6832,824,1563,1772,2493,4956,-9301,2050,5766,1299,5529,13252,3708,12525,26859,68389,5328,10108,3579,12525,26859,68389,5128,5699,5651,6215,4726,5215,5322,3580,3660,-5864,6775,1194,5476,5908,19584,27776,993,1473,20604,31515
7/18/2024,1561,4995,17536,4570,11871,15590,4530,4484,19691,1420,5274,20974,1838,1926,-6965,2994,1204,27134,5863,-1080,12722,3435,15540,1602,-808,-427,-6965,2880,20205,8026,4105,9360,23641,4570,11871,14757,3431,7171,16618,1774,2397,15159,2344,5656,27328,2994,7264,31091,10392,12699,39221,12624,24066,54432,4929,9374,35116,12594,20739,53174,10869,15440,7550,14250,7870,14365,7515,7127,13269,10122,10439,16082,7196,19608,3988,10911,355,-4366,7744,10780
7/19/2024,789,999,2289,1422,643,2347,3044,1640,2514,1550,497,1786,5221,4413,-6585,1635,3989,5670,4303,-1120,453,400,7151,540,1672,1129,-7485,1900,12643,1114,795,897,3069,1422,643,1134,1547,981,1780,1215,-1103,-28,425,3462,7454,1635,4640,8275,3160,8456,11955,6701,14155,33801,2765,5763,12430,6686,13485,33001,1192,-590,1279,503,1126,1250,1009,-704,-4594,-6065,4325,6651,874,5825,4219,-2235,925,-2488,17457,18385
7/22/2024,3435,5259,4715,4063,8010,4550,5262,4640,3342,3236,8012,16774,3433,2202,13136,2680,5864,12444,3686,-127,-4251,2505,1145,3044,3836,5300,9164,3035,-2504,-3436,4506,7752,8779,4063,8010,5815,3313,4730,5472,3941,7294,9268,4042,8038,16747,2680,5599,8222,4028,2327,6715,-2010,-6663,-27008,4035,3678,5529,-2320,-6668,-27008,5932,11116,7316,9332,3713,11116,5598,3178,4814,5054,1164,3030,-40,-358,-1500,-2718,4179,4667,-954,-6247
7/23/2024,1726,2703,-1484,1299,-3105,-3980,1240,264,-1029,2210,2110,-2128,6988,7194,6483,7176,5881,8392,4655,4472,18170,1930,-1292,-984,3347,4235,4815,2115,4992,-8599,2350,-1920,-4425,1299,-3105,-4965,1541,-2975,-4380,2095,950,-6619,6988,8007,2737,7176,8121,5819,4655,4468,5540,5609,6310,4149,3900,4587,1759,5409,5205,4149,-773,1354,1227,6367,-387,2311,887,280,13490,17059,8691,13009,6067,12072,-426,861,3294,2025,-872,-1007
7/24/2024,2185,2941,4759,3343,6272,2996,3558,-136,10489,2285,5307,11916,-1426,-6166,-8652,1523,-46,-866,-133,5195,-8655,5110,25995,32571,950,929,-848,4445,10846,40433,3160,6184,14989,3343,6272,14567,3558,6601,14405,2865,4820,10304,-4290,-12725,-27534,1523,-451,-2252,93,-1051,-8759,13231,28307,61861,1915,-3475,-11319,12032,27092,59456,8492,16037,8655,15992,8437,16037,7386,4752,-6910,-8705,2750,7514,-5300,5150,27344,59585,2572,7007,18091,50738
7/25/2024,1305,645,-2687,2511,5056,6307,1591,8573,7244,1586,1530,9125,531,2456,14027,1067,-1173,13,112,1634,3951,3025,5264,6589,2435,138,5093,1215,3348,-1749,2371,2530,10405,2511,5056,6454,2516,4676,6618,1965,2797,6905,531,1565,767,1067,-185,-654,707,1741,-2504,4430,-980,7302,1050,3040,12742,4380,-1270,4022,7041,11572,6025,9176,14939,5835,4485,-555,1336,-1741,1135,5788,2282,3013,4185,1309,3700,4685,5895,7388
7/26/2024,2855,3120,3724,951,-568,-341,2577,3720,5198,2475,5556,3425,3413,3637,4511,2655,4906,-2552,2300,-399,1351,3495,1247,1437,2478,2355,-936,5615,2935,4336,2531,2892,-4512,951,-568,-3567,604,-623,-3855,2020,3549,-3,3413,3665,9825,2655,-598,-5076,2300,-480,2140,-1845,-5643,-26573,2798,484,2029,-1845,-5643,-25193,-2507,-2957,-3197,-2366,-2298,-2957,-1599,-285,6747,17608,-6805,-1575,3529,4646,-4095,-3906,409,3447,-1839,3698
7/29/2024,3417,3074,1328,-865,-649,-5041,-1358,2973,-5449,-625,1772,-5026,3353,4242,334,626,2095,-4932,1818,-1505,-2665,-185,-3693,-176,-102,1447,3242,4079,1024,-4663,-270,-2635,-13250,-865,-2260,-13250,-1540,-2210,-13395,870,-1792,-11630,3282,7139,147,626,4047,-2517,546,746,-5780,3929,2608,-1183,-895,-2919,-5370,3878,3416,-1183,-710,-8745,-4376,-8745,-2054,-8745,-4986,-6730,9693,-2162,3194,-2353,659,-1165,-5999,-2190,1991,2499,-6120,4647
7/30/2024,2311,2448,6624,4544,6267,7440,3597,-331,9500,2802,3767,9317,-170,1170,-8985,2135,6633,14884,2141,-1110,-8970,-570,19197,-3945,253,-3278,-8985,3710,18080,15588,1966,7010,9870,4544,6267,8597,3597,5913,10243,2852,4507,12097,130,3332,4815,2135,9753,13633,3062,9698,13774,7936,17546,23054,3002,6282,6493,7916,17509,21153,9902,23536,10208,23801,9929,21471,8716,11622,-6305,-8985,4858,10139,3298,17329,10567,8757,-6305,-8985,7882,7715
7/31/2024,820,3177,11519,3565,5050,7812,2665,2210,9969,-585,2185,11099,6290,7533,3838,5646,10651,17877,7500,7691,10162,2749,5688,11102,2395,11961,2156,6209,2634,11965,4432,6432,13486,3565,5131,11394,2671,4806,9980,3117,887,10835,5125,12803,19965,5646,15600,25722,11000,19745,35717,10449,14436,56876,9254,16720,33542,10159,14321,56041,2372,16308,4775,17485,2920,14621,5483,8712,9608,8771,7711,15949,6881,32109,10185,17988,1433,646,12318,20783
8/1/2024,515,1202,5042,1085,3320,7382,699,302,8194,1545,3518,5567,-2520,-4985,-8895,685,-840,-4659,3424,-1105,-7329,9935,12885,-2400,-205,-69,-8885,8820,16457,15994,1635,2040,8557,1085,3320,9976,1094,4214,9306,1715,1665,9883,-1890,-5360,-15147,685,455,-645,2971,1710,-4395,10520,12885,18442,2620,-2445,-14445,10510,14647,17285,3380,6634,4358,8593,5727,8801,4720,2431,-6961,-8180,1375,-2554,-2312,-8961,11177,-6601,-781,-8360,8468,12267
8/2/2024,-215,781,2703,-200,645,205,2133,-1596,-3792,-310,-635,-214,4172,6195,17229,3526,5286,10822,4601,-1090,7244,-560,-6129,-2065,1780,3920,665,2065,-309,-5886,-225,-2100,-3760,-200,-1140,-3760,-235,-1160,-7140,-920,-1520,-3780,4246,7476,17932,3526,6671,13368,3556,10078,14194,4365,6871,-10988,2375,9335,16224,4240,6801,-9743,2034,-4391,-675,-4432,484,-4391,-360,-3486,9848,19296,7550,15418,6601,10904,-5059,-4825,-2125,904,-5110,-1066
8/5/2024,970,1755,1548,2330,3916,3868,1663,3677,9800,770,485,-3845,2974,1117,2701,7014,1398,7144,2430,-1146,3338,-580,8656,-2360,2886,1823,-20,3060,6250,-6749,1030,2630,2663,2330,3916,4605,1535,3394,10453,770,470,-1805,480,220,-8945,7014,2364,-1849,1530,2385,-310,3080,8795,-14764,1770,4150,-7327,2885,7665,-11294,4245,9262,4315,13865,6030,18718,2445,4825,-1880,-4085,2644,-5291,6456,961,8956,2610,4534,-7715,5563,514
8/6/2024,785,-2220,6414,2240,1825,-328,2014,-93,8690,-580,55,4567,4075,2696,3949,4184,3800,11165,7197,-1075,21635,-580,16430,-2380,4570,977,913,3565,8081,34525,2465,1950,1809,2240,1825,1661,2170,1681,2524,1570,710,1842,4075,7295,15184,4184,4870,6064,8220,12319,17446,9775,19225,1573,7090,11069,14905,9675,19225,753,880,5614,2267,6967,2194,7831,1895,285,5005,7899,5985,20308,4069,16928,13769,5240,1017,5821,5786,17489
8/7/2024,2475,5530,-1455,2680,3477,93,2595,1714,3280,2880,6505,4500,1387,6,-8840,1496,1720,-7947,5221,-1960,-7668,5965,-6950,-3975,-2375,-41,-904,5985,12481,-8989,3985,5215,4615,2680,3477,4542,2895,3699,4707,3220,5855,2944,1387,-552,-14620,1496,1163,-8632,3778,3376,-3047,7865,11070,18840,1320,3080,-5801,7875,10815,12030,4865,5778,3769,6710,3181,5522,4515,2275,-5055,-8544,-6685,-8430,3713,-7837,-6640,28957,1014,955,12305,-8787
8/8/2024,1826,1806,132,1477,2270,-2036,1076,665,-2291,-580,1039,-990,4238,5395,14266,2795,5473,8073,5244,9639,5428,1986,3428,-1267,4240,-2063,1065,1450,4761,-1162,600,1955,-414,1477,2270,-803,115,473,-806,830,250,-7372,4238,6239,9053,2795,8084,8073,4481,5637,2857,3259,5934,-398,4785,3676,309,2904,5779,-398,49,-2346,1445,-2306,-403,-1884,1135,58,6485,12320,6232,6577,4968,11703,2209,-7385,527,-363,1232,-4713
8/9/2024,253,-222,-6161,-334,-3151,-7190,-178,846,-6695,-755,-3499,-7234,544,4461,6488,1425,2481,10550,1108,2906,7153,1675,5513,1956,-659,2981,-3808,1285,4344,-743,-429,-4755,-9115,-334,-4755,-8115,-442,-1573,-8655,456,-3665,-11405,1080,2289,8929,1425,2527,9324,2335,1592,12045,1370,6823,15521,2060,1763,11182,1365,6678,15521,-4475,-6169,-2036,-5820,-3310,-8138,-3630,-5290,4609,5080,5276,9991,2142,7008,-19,588,-1190,-7635,5446,-1137
8/12/2024,1695,3006,-586,417,-1917,-3496,2158,1982,-6678,-565,910,-3563,3404,4114,-5077,-1158,2729,-3115,693,14279,13623,4377,-2759,679,2916,-649,4613,4170,-6948,-5912,1117,855,-445,417,205,-2990,1299,2165,-8205,-185,-2290,-5635,1695,2656,-5234,-1158,5164,9970,-1225,6155,10641,3626,6756,29405,-840,6335,12844,3621,7871,29405,1310,-6516,-3778,-6037,931,-6516,-3778,-5845,2212,-2982,6899,5383,14679,-1963,-5809,-1862,1011,37,-6570,-8935
8/13/2024,1029,-495,1070,2028,3286,1287,290,518,6370,1873,4005,6567,-3478,-6650,-7000,1180,-1685,-3984,2252,-1997,-8933,4575,18773,6409,270,-6840,-7000,3385,14345,21274,2707,3266,9347,2028,3286,9317,1664,3241,8982,2287,3860,6595,-2990,-9555,-21955,1180,2425,3320,3000,132,45,10493,24404,67288,600,-375,45,10497,24404,67288,2434,9928,4686,10022,3457,9286,3546,4908,-6785,-7785,1657,-2383,-6452,-1086,17199,18794,-77,-7785,13095,15599
8/14/2024,1788,3833,6280,1936,2847,6591,792,5986,2213,1343,2936,2341,3759,4512,15882,2312,1255,6034,3154,3266,2688,280,-3845,-1132,2640,479,1113,-1260,-3405,-2594,1410,2492,468,1936,2847,468,698,1877,583,2105,5209,4252,3759,8399,14754,2312,3172,6175,3482,4347,7471,-2705,-6508,-5618,3112,3066,8686,-2710,-6508,-5618,230,4523,1064,4775,1587,4523,1639,6143,9325,17023,4107,5366,1291,8050,-1995,-7914,2414,449,-1750,-7914
8/15/2024,3711,8069,7832,4394,8714,8081,3512,7175,6412,5341,8858,8165,1150,2759,-1397,2677,5397,12780,5935,992,-2839,3420,4382,32,-165,-6545,-7075,8440,2541,5922,5065,8714,7285,4394,8714,7249,4267,8591,7283,3790,9981,8962,1890,2125,-613,2677,5172,13108,6109,10233,9434,11973,9030,36516,5805,9339,9434,11323,9030,36516,5740,298,6890,1835,6081,624,6635,7497,-6825,-7890,-1902,5431,2775,-529,-440,15534,-6795,-7890,11018,6187
8/16/2024,1780,3010,10854,1570,1755,8676,3085,3059,7148,675,3190,5355,2957,446,-6671,838,-3651,-8545,584,-1879,-7920,490,-5832,-3059,2591,-1546,-3730,-2255,-6159,-7732,2104,1565,6113,1570,1755,7024,785,2750,7944,1798,3296,11243,3172,-1714,-1094,838,-6453,-13170,914,-6648,-14120,-4135,-19674,-41600,1016,-6715,-12378,-4135,-19510,-41600,-1440,6106,-3906,3914,-65,6375,-3673,2192,-4755,-8164,-5415,-8009,-2661,-6284,-3290,-8101,-3883,-6254,-6803,-7249
8/19/2024,480,1057,-1174,1305,2095,-631,-113,-148,1234,1040,1961,952,-5230,-6225,-8961,-1425,-2815,-3280,-2587,-1996,-8957,1855,16821,7513,-941,-866,1177,614,10142,25724,1575,2095,4839,1305,2095,4839,1310,2110,4839,1478,2095,4839,-5230,-11036,-24131,-1425,-707,-2332,-2583,-2296,-8767,6317,19841,48600,-2811,-3055,-10342,6317,19841,47025,2179,2421,3718,3534,1173,2421,3718,2248,-6274,-8996,2368,2784,-4963,-883,19877,36773,-4010,280,15926,33334
8/20/2024,3383,2451,14784,2915,2900,16462,1750,5847,8644,3740,6323,6224,4115,4991,20406,4060,7040,10295,2077,-554,16512,1340,-1465,-1271,2215,1326,3673,695,-1296,-5406,2860,2355,6010,2915,2900,6010,2580,1185,6010,4140,5177,6104,4115,5290,20611,4060,3530,10692,1604,-1491,10987,3478,2093,-36743,1414,-629,13487,3393,1603,-34215,2046,7014,-294,-1170,2681,7014,-929,9654,8410,18795,2525,3127,3324,6946,-6686,-7210,6726,3517,-6683,-7602
8/21/2024,3658,6950,14349,3265,3397,12369,4315,5392,1213,3953,4520,1389,5724,8471,15353,3939,8919,10789,4776,10980,23133,310,11550,676,2695,2230,2637,3495,12738,6614,3435,4339,-340,3265,3397,1139,3192,2828,-995,2185,2911,6495,5794,11702,17267,3939,9236,11537,5866,10530,14854,3160,10625,-2541,6699,11350,14004,3135,10610,-2541,7110,2832,5511,1603,6127,1854,5941,7722,10595,16159,6949,9304,10704,12100,16815,8640,3627,4490,16315,18374
8/22/2024,1340,176,-4445,2200,4984,-1520,1235,-2487,-3209,1205,4335,1232,-2456,-3217,-8090,1115,-415,-3780,598,-1505,-8955,6565,20017,-3705,-2611,1951,-8490,4605,17529,29795,1775,4679,4644,2200,4984,4359,2325,5129,3652,1715,3759,-771,-1634,-7765,-22622,1115,2410,-3780,1335,1461,-9230,12909,25253,58242,1150,186,-6885,12789,23633,56332,4382,5932,5307,8297,4489,7352,2990,4110,-6113,-7390,4241,769,-6267,-8445,24384,45839,-5167,-7575,15584,43010
8/23/2024,-445,-1836,-629,565,-988,-1943,1206,474,82,1080,-1553,463,2726,2702,-2577,1056,995,-2077,-749,-1997,-2543,1921,-487,-2020,-131,577,-1972,1856,-206,-7269,690,-759,-3758,565,-512,-3956,369,-2070,-4724,-945,-1509,-4522,2726,1753,-4752,1056,-907,-8823,-749,-4599,-16378,-2540,-2258,-27382,-810,-5228,-14108,-2540,-2258,-26184,790,392,181,1645,941,392,237,6149,2172,4679,-852,1046,180,-1250,-5450,-2046,1681,1557,-4170,991
8/26/2024,2545,5100,-1758,1250,950,1242,978,4467,-4296,1235,5159,-4404,4057,3478,33035,6204,9384,11371,4348,6595,34475,3701,4606,-2046,3751,9818,65,2384,4271,-6272,950,1494,-6789,1250,950,-4067,511,1282,-4835,1875,4514,-1924,4012,7757,31679,6204,7874,11371,4558,7994,31338,11400,12883,3904,5779,10358,33679,11400,12883,3904,3286,-3152,21,-1473,2917,-1265,3975,545,13324,37469,3481,15758,3875,24280,-6887,-7443,5363,6048,-3290,-7574
8/27/2024,952,5432,5788,1851,6427,4893,3199,6912,1213,-580,5959,3500,3370,30,13925,1856,635,-2621,2738,3282,8980,1750,-554,-2230,1970,3267,1816,520,2745,-5003,1443,4933,2247,1851,6397,232,2648,5052,232,2039,4706,4507,3370,6636,15442,1856,918,-2165,2889,3385,4025,465,-2158,-27323,3172,2456,2792,465,-1038,-27323,6577,7729,5279,5373,6316,5034,5239,5731,4221,9046,-307,-5671,4219,2177,-4310,-4139,-1338,4936,-2603,-5927
8/28/2024,2445,7634,14814,4338,10676,14955,5220,8556,21971,2385,9455,21579,-1048,1249,-7350,2005,4872,17314,5034,-1880,-3455,4750,5543,-2245,-1190,-710,-6810,5420,7733,8189,3805,10575,24541,4338,10676,25392,5220,12844,23047,1895,8196,18334,-455,3426,11313,2005,7187,26059,4427,8236,28006,5718,15894,57908,3770,7695,23686,5703,15671,57413,8924,25365,10434,27557,11943,22942,6139,14340,-1787,-8445,7637,17966,3582,26377,9314,12664,1346,-8445,8302,18285
8/29/2024,1360,1390,-3271,1340,1570,-2904,953,183,-1200,2175,-185,-4010,1549,-822,-3868,2010,3560,-8728,317,-1999,-7583,6140,-6436,-3623,764,2901,1356,2085,15567,-7435,2175,1380,-4223,1340,1570,-4300,1330,2278,-1843,1810,-75,-1960,1549,3089,2770,2010,-115,-13233,1148,-758,-15461,8795,4159,-24419,1839,-2079,-13359,8795,6154,-21909,692,-5009,-269,-6546,1178,-2266,-1604,-3336,241,-2820,-4422,-4906,-3068,-8999,1681,-5382,-456,5726,3190,-4440
8/30/2024,-190,-1545,-1860,410,3559,-946,-1578,4121,679,130,-72,3953,714,3490,2813,925,185,3401,1564,6570,1293,1990,4158,7710,2761,5040,2084,2100,1451,9119,420,2000,3944,410,2028,1297,390,555,1597,-95,-148,-2548,1725,3701,3556,925,2660,-1941,2967,1485,294,1710,10572,7423,2125,-181,-2076,1710,10172,9603,2728,3940,3985,7721,2897,4240,3985,516,-578,-2358,1486,-2208,176,5157,3518,10292,3270,2084,-1455,4095
9/2/2024,3260,-195,-550,1925,-195,-270,1925,-195,-550,-1000,-195,-270,4010,1233,8720,2960,858,5547,4035,2702,3261,340,-1902,1828,3710,660,3021,3285,-2956,-563,1925,-195,-270,1925,-195,-270,1925,-195,-270,1020,-810,-270,4010,4246,8792,2960,2350,6143,4035,3331,7458,5385,-982,-755,4610,3331,7458,5385,-982,-755,-5095,-5395,-5095,-5395,-5095,-5395,-5095,-5395,3105,2925,989,431,2950,676,-4870,-2985,300,5234,-5870,-2985
9/3/2024,1280,1441,231,3731,6199,771,3483,-759,10078,2593,4861,6967,-5580,-5675,-7840,1369,-685,-1231,651,-1417,-8999,5431,24409,21076,-420,3496,-806,4489,23864,31738,4096,6136,12536,3731,6199,13008,3483,5825,12748,2651,2516,3792,-6145,-14505,-32940,1369,670,-279,864,606,-4147,13409,26192,71764,1239,2770,-7807,13209,25647,69099,4721,14373,6505,15684,4103,13954,5620,5320,-6490,-7465,2464,4399,-955,766,25643,77132,697,-109,12976,69652
9/4/2024,1142,1321,14518,297,2751,15685,3057,2149,19399,820,3820,13492,3557,8089,9784,2695,5760,655,1737,6639,-3252,2120,-4630,-642,3317,6407,582,3600,2185,-8386,1405,6799,16781,297,2751,18644,1507,5236,18644,410,3106,18705,3557,8866,10788,2695,4035,126,1845,3282,-4549,121,-11539,-49051,2894,5039,-4064,51,-11614,-49051,11482,15314,9548,17203,11227,15314,6343,21411,3446,4622,-1670,-3609,604,-5956,-5757,-6943,3071,1248,-5453,-7826
9/5/2024,3590,5466,11426,2265,4360,12467,5153,8833,14737,1995,3252,14610,3055,4413,9497,1020,-2476,3765,2311,-1652,7617,1600,-3355,-2150,2366,-1035,-992,1335,-3158,-8995,2420,3275,13063,2265,4360,14069,4079,8255,12862,2075,3723,7348,3055,5313,10547,1020,-580,2449,1035,2535,2855,-995,-2975,-10680,2293,3213,7117,-1130,-2975,-9070,3632,8394,5410,6800,5391,10600,4035,8084,8120,6740,2417,2734,6078,938,-4740,-5304,3174,3722,-2425,-848
9/6/2024,4820,4654,7210,5040,8368,4926,4765,5684,6469,5245,6499,6119,4677,5327,889,6400,7950,9459,6695,-1140,11595,-560,13158,-2165,47,3160,-4529,8482,13464,13672,4910,8138,7902,5040,8368,7790,5320,8282,7212,5590,5819,7253,2890,8188,7933,6400,9327,11403,7145,17354,20371,11001,17063,40673,6600,15453,19137,11001,17090,39470,-648,2193,-830,2871,-778,2193,280,1094,3905,714,1593,3602,4460,12923,1476,126,3953,-7890,-6579,574
9/9/2024,1317,3682,-2434,656,534,-355,-762,3968,-1887,2445,6326,1253,4933,7743,28637,1963,871,14821,4158,10718,21434,875,1802,2378,4913,2902,1135,-1295,862,2773,219,-1499,-2137,656,2190,-1826,-841,-833,-6890,1832,5316,693,5033,13204,33199,1963,4567,15450,4290,11678,27121,-7180,-15920,-30320,3842,9671,22287,-7180,-17675,-30935,694,4212,2923,5165,1171,2243,1651,-92,14858,27499,7776,14080,5799,17894,-470,-7395,6468,387,-380,1042
9/10/2024,525,1310,4761,1265,3971,3048,884,-1261,7206,870,1681,9018,-900,-6035,-8092,-1495,-2542,-285,-4248,-224,-8193,304,1750,-1235,240,2481,34,605,-4535,-5336,1935,3796,9172,1265,3971,8852,1125,3924,9007,100,1346,2548,-900,-3493,-8587,-1495,-1054,-2992,-1945,-1519,-4626,-3740,-3606,7374,-2115,-617,-3830,-3945,-2191,7374,3464,10837,5328,11731,3614,10672,4034,5994,-2611,-5729,1449,1630,-4919,1028,5171,8314,32,-762,-2183,7106
9/11/2024,1560,158,799,2335,5470,1980,2455,-150,9026,1990,3503,7012,-5945,-6948,-8506,-2845,-6440,-8952,-3673,-1595,-7138,3790,-6126,-3800,-1323,-1028,1283,3055,-6300,-7160,2470,5743,9317,2335,5470,7047,2455,3445,9318,2095,4878,7207,-5081,-14040,-29484,-2845,-7500,-15075,-2720,-9455,-21755,3305,3045,9342,-2600,-8350,-24155,3170,2895,7857,5370,14911,7082,15379,6609,14310,5090,3432,-6724,-7865,-4260,-8909,-6994,-8977,2733,-8221,-1527,688,7590,-8421
9/12/2024,1965,625,-1868,2325,2795,-4786,2004,1191,-4280,1464,2274,-1793,3132,4095,4310,2668,3560,1225,2491,328,10208,3440,-68,-2883,-171,-1526,6078,2565,757,-2178,2230,2790,370,2325,2795,410,2890,3790,489,1690,3041,447,3759,4068,9893,2668,2036,1503,4169,1657,9804,6065,4328,7954,3004,1067,8398,5965,4328,7954,-1881,-2257,-1079,-1819,-980,-2257,145,-2443,5884,7583,5300,2446,9344,9669,-5386,-6791,78,781,-4615,-5034
9/13/2024,2211,1045,1263,1510,-17,-2060,1523,1060,-3111,1096,716,-2640,729,12088,8818,2146,5610,804,1662,4430,13054,2511,106,-3719,621,2854,7004,2680,-1128,-8278,1395,-17,-2591,1510,-17,-4136,1780,858,-4136,1271,1265,-681,729,6172,11202,2146,2239,1966,1662,6144,10266,2147,6222,1875,1982,6700,12515,2147,6222,1875,407,-7128,-1579,-5025,399,-5433,-1579,-4928,3042,12069,1028,1852,13082,6904,-6741,-8446,1467,3919,-6605,-8211
9/16/2024,144,2608,991,-860,2302,769,-998,1092,-2032,-330,890,-53,2363,899,-2584,-1835,559,316,-478,503,-4211,15,-6502,-1955,1927,2485,931,905,-475,-644,-880,2234,691,-860,2302,691,-880,2302,691,-615,927,373,2363,-838,-3252,-1835,-2305,-3586,-1502,-1167,-4659,1266,47,-5935,-872,-632,-2374,1266,47,-5935,2185,1168,-433,1168,2008,1168,1283,5247,-1163,-5547,-3883,-5789,-132,-6039,-1420,-8228,-2307,2195,-3020,-8911
