,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
10/8/2024,1185,2510,-2943,420,-1940,-3462,-405,-2144,-3167,415,1485,-2903,-2065,-4992,-9000,925,-297,-4831,442,-2652,-3490,5284,9065,10372,-1355,-2870,-5608,5134,8630,10372,1185,2510,-2621,420,-1940,-2678,-405,-2144,-2514,-720,-570,499,-2065,-4992,-12233,925,148,-541,442,-2137,-980,6679,19016,41404,20,-1182,-3589,6529,18581,41404,870,-1430,865,-2035,785,-2396,870,-1430,-5485,-8895,1910,1344,2494,3596,12255,20522,-907,-5993,11820,20522
10/9/2024,1065,-437,1134,-1025,-188,1134,-1122,240,1474,50,536,1134,-3550,-6912,-7564,-25,-3950,-7169,435,-2036,-4454,6811,16349,22941,-3700,-6875,-8885,6811,15979,22941,1065,-437,1686,-1025,-188,1686,-1122,240,2026,185,73,332,-3550,-9026,-14487,-25,-4509,-4061,435,-1014,538,7604,19679,59685,-365,-1678,-4107,7604,19679,58885,1556,3370,1805,3370,2284,3370,1896,3370,-6650,-7482,180,-1438,2020,-4324,16832,23832,-6225,-8800,16832,23832
10/10/2024,1165,853,-3843,1460,1873,-4358,2530,2122,-4743,550,100,-3843,4650,4100,-1900,3900,-550,-7361,4100,-150,-8141,2195,4183,-7513,3331,490,2673,2120,4183,-7513,1165,853,-6664,1460,1873,-5664,2530,2122,-6790,2165,1453,-1113,4650,8084,2173,3900,-550,-12838,4100,87,-13046,2195,710,-54598,5106,-499,-12166,2120,710,-54598,-1030,-4905,-1030,-4905,95,-4905,-1030,-4905,3372,-1440,-5130,-1442,1589,273,-4380,-8040,2661,4479,-4380,-8040
10/11/2024,2805,3118,1727,2840,3283,1727,2840,3283,1727,3120,4108,1727,4364,11085,21134,3768,2116,14715,7758,14403,11366,10081,-5291,-6613,4288,1175,6273,10081,-5291,-6613,2805,3118,1778,2840,3283,1778,2840,3283,1778,3120,6923,5630,4364,11085,22774,3768,3087,20562,7758,14058,18559,8838,22127,33937,5573,3287,20366,8838,22127,33937,-250,-3872,-250,-3872,-250,-3872,740,-3872,6480,14362,4900,7536,7827,7438,-5611,-6980,660,6701,-5611,-6980
10/14/2024,975,2970,2600,335,4020,3595,202,5005,6186,730,2970,2600,3823,9713,21020,5429,12467,16181,6242,19121,27184,6825,10163,14018,3796,1975,3273,6825,10163,14018,975,5174,12896,335,6224,13891,202,7209,13846,373,1842,8966,3823,10462,29057,5429,15162,34107,6242,21796,42612,7922,50951,102640,5233,19812,42612,7922,50951,102640,8375,3140,5121,2985,5121,2985,8375,3140,6506,13767,10221,13606,8902,25524,10564,2650,1250,2686,10564,2650
10/15/2024,2782,3538,12623,3452,4248,14018,3047,5136,14490,2532,2307,11237,-3700,-6940,-8183,-765,-4730,932,-1319,-1523,-4348,11413,6917,16351,-610,-6745,-3538,11265,5977,12286,2782,3538,12623,3452,4248,14018,3047,5136,14490,1702,1735,7330,-3700,-8275,-20568,-765,-4535,2165,-1319,-3325,1674,11413,16701,54982,416,-4363,194,11265,13631,53597,7835,24577,8165,24192,8005,24112,7495,20853,-6960,-7724,4488,12262,2581,19834,18861,19626,-1565,-8175,18851,19626
10/16/2024,1331,2380,-2020,1010,2380,-2020,1780,2380,-2020,1671,2380,-2020,-3990,-5814,-5504,-1954,-6593,-6911,-3640,-6909,-7780,586,-5315,-5669,-1483,-4384,-7035,586,-5315,-5669,1331,2866,87,1010,2866,87,1780,2866,87,1171,5386,6659,-3390,-5654,-8893,-1954,-6629,-12916,-3290,-7569,-15278,586,-11249,-32610,-1339,-5573,-14753,586,-11249,-32610,-960,-3987,-960,-3987,-960,-3987,-960,-3987,-6850,-6735,-6480,-8280,-7000,-7175,-6535,-8234,675,-7875,-6535,-8234
10/17/2024,2780,2084,-7190,3040,1969,-3469,2693,845,-5729,1485,1194,-7190,1379,793,-1998,2195,889,1084,2610,2549,6824,8330,7639,8274,1514,127,782,8130,7639,8274,2780,2084,-3259,3040,1969,-3034,2693,845,-3169,1260,-2450,-1456,1379,793,-3493,2195,889,2978,2610,2549,5633,8330,13869,33067,1944,2249,6689,8130,14109,33677,3695,6276,3530,6276,1975,6276,3195,6276,2858,328,1360,2896,4975,8616,16068,11657,1485,5140,16383,11657
10/18/2024,5756,5662,-228,6226,6577,-795,7631,8787,-795,7813,7448,-228,2440,1406,7604,593,3881,5087,772,6123,-2685,6559,1048,-6656,1203,1319,608,6339,1048,-6656,5756,5662,668,6226,6577,248,7631,8787,248,7709,2542,9650,2440,2194,11677,593,3084,3307,772,1684,5658,6559,-8928,-24969,-4,1684,5658,6339,-8928,-24969,303,-7093,303,-7093,303,-7093,-2659,-6175,7475,1185,4133,-2612,5190,-3685,2425,-7835,1402,5246,2425,-7835
10/21/2024,-45,-2155,-1941,1588,-2248,-6441,-690,-4612,-6441,-120,-2155,-1941,5405,3487,8251,3002,11050,14835,5301,6798,15385,6530,6314,7202,3325,9002,7711,5940,6314,7202,-45,-2155,-4063,1588,-2530,-6538,-690,-4612,-6538,-35,-3154,-6588,5405,3487,9627,3002,11050,17901,5301,7796,22653,7335,21355,51051,5301,6855,22653,7210,21355,51051,-2587,-452,-2587,-452,-2587,-452,-2587,-452,5867,5583,8096,13977,10280,9079,1665,-2023,4605,1615,1665,-2023
10/22/2024,105,-2518,-3387,-1185,-2398,-3387,-1980,-2493,-3387,-895,-2518,-3387,1486,1727,-4151,2627,2258,-4131,2097,1335,-2090,4003,10860,-1308,1059,-326,-1413,5999,10860,-1308,105,-2518,-6833,-1185,-2398,-6833,-1980,-2493,-6833,-1170,-2433,-3071,1486,2066,-599,2627,2505,-2295,2097,1381,742,5793,19095,24806,2428,1527,3038,6609,19095,24806,-2120,-6244,-2120,-6244,-2160,-6244,-2120,-6244,-3678,-5788,216,-2728,3477,570,10694,-3120,-2673,-4651,11994,-3120
10/23/2024,65,-1925,-2544,-745,-885,-2634,-93,-44,-2939,-505,-2425,-2544,-2795,-6905,-8920,-1430,-2727,-5595,-737,-3690,-4357,8663,6586,14072,863,-6710,-6766,6390,6446,11222,65,-1925,-1630,-745,-885,-2636,-93,-44,-2941,-795,-3905,-7974,-2795,-7482,-16112,-1430,-2727,-5622,-737,-3690,-5814,8663,8360,15274,1973,-2832,-6176,6390,9370,13461,1161,2072,1206,2072,1206,2072,-538,2072,-6350,-8905,-1780,-1175,1387,-635,11623,21408,244,-8520,11623,21408
10/24/2024,1215,3552,1645,-67,1433,1645,-1145,1433,1645,995,3552,1645,1399,4600,2975,2902,6988,932,2520,103,7225,1469,5894,2285,583,3226,-65,1384,5894,2285,1215,3552,-1052,-67,1433,-1052,-1145,1433,-1052,955,-770,633,1399,-959,9544,2902,6988,2666,2520,103,5153,1469,15714,-3472,972,-3519,6336,1384,15609,1538,-3870,-2600,-3870,-2600,-3870,-2600,-3870,-2600,825,-531,744,-2287,-2391,-6477,-5225,-6365,530,-2249,-5225,-6365
10/25/2024,15,-982,-4980,-600,-1317,-6085,-525,-2063,-7120,-1055,-3138,-4980,-1387,-5007,-8988,-3580,-6219,-8800,-2850,-6213,-8185,-5770,-6978,-8127,-2025,-397,-292,-5770,-6978,-8127,15,-982,-5002,-600,-1317,-4190,-525,-2063,-5866,-2235,728,-8607,-1387,-6430,-16075,-3280,-6020,-14917,-3045,-6278,-12069,-2870,-8318,-20487,-1945,-4542,-8879,-3015,-8473,-21117,-1420,-1444,-1420,-1444,-1420,-1389,-1420,-1444,-5277,-8999,-6975,-8382,-6988,-8984,-7000,-8847,-1211,688,-7000,-8847
10/28/2024,-945,-1005,-1972,-690,-990,-2340,-695,-949,-2442,-400,-1005,-1972,-4635,-6620,-7331,-876,-86,-1930,802,-220,-1556,9291,21943,31669,1037,-3810,-8855,9291,21943,31669,-945,-1005,-1902,-690,-990,-1710,-695,-949,-1115,-483,-3890,-5445,-4635,-11020,-18811,-876,-86,-1930,802,-220,-455,9291,31159,72128,2421,-770,409,9291,31159,72128,-370,-2740,-370,-2740,-420,-2740,-370,-2740,-6995,-8931,2095,3000,1438,2569,19467,22441,3728,-8410,19467,22441
10/29/2024,2205,2129,-1986,2027,2134,-497,2400,3009,1270,2491,674,-1986,-5700,-6955,-8985,-185,985,3465,-560,-3895,-8995,9194,27388,11315,-4615,-5016,-8280,9194,27388,11315,2205,2129,162,2027,2134,1261,2400,3009,3191,1491,-914,-2421,-4670,-10745,-22660,-185,985,3665,-560,-905,2960,9194,27438,77114,-1770,205,6830,9194,27438,77114,3078,866,3043,1723,4320,3271,1923,-79,-6875,-8435,4450,1795,-267,-6950,25929,28834,-6930,-8015,25929,28834
10/30/2024,-485,520,1056,-55,-127,966,375,113,916,-1110,520,1056,-1825,-6194,-7349,721,805,-984,2749,-627,1531,9695,18463,29228,1934,-311,2228,9465,18063,29228,-485,520,2098,-55,-127,2008,375,113,1958,-350,-378,-4590,-1825,-8434,-17985,721,1510,1640,2749,784,2459,9695,21885,49769,2564,694,459,9465,21555,48969,-160,563,-160,563,395,563,-160,563,-4507,-6829,2039,2115,4073,4014,22479,38294,1970,4018,22479,38294
10/31/2024,310,2845,5715,1435,5266,6458,473,4021,5923,-1080,2845,5715,2933,11328,14340,3408,14218,22206,7278,14556,29283,1998,-2454,-7924,3445,4437,6031,1998,-2883,-7924,310,2845,6444,1435,5266,8020,473,4021,7809,-2690,-530,8986,2933,11805,27910,3408,14218,22355,7278,14556,30763,1998,-813,9162,6420,14441,29014,1998,-1538,9162,7941,3064,7921,2867,7752,-349,8084,3064,12304,24505,12748,31374,16140,38584,-366,-151,4524,4140,-466,-151
11/1/2024,1680,1605,-2465,1680,1605,-2465,1340,1605,-2465,1385,1605,-2465,3065,3446,3002,1885,-2067,-3996,1999,2582,-5106,-4320,-4456,-8640,224,887,7850,-4320,-4456,-8640,1680,1605,-1462,1680,1605,-1462,1340,1605,-1462,1470,155,-94,3065,3446,-1886,1885,2833,237,1999,3275,11,620,7014,99,1629,275,352,620,5264,99,-2136,-3700,-3641,-3700,-3641,-3700,-2136,-3700,-81,8513,-3878,-529,2557,-5879,-2745,-7968,2605,3289,-2745,-7968
11/4/2024,2052,4004,858,497,2349,-891,492,3486,23,2175,4004,858,4421,7419,11683,3135,6175,9515,4504,6695,9203,5860,-1570,10569,5013,3371,5563,5265,-1570,10569,2052,2291,-4049,497,2256,-3884,492,966,-4054,3572,5066,4194,4421,7419,12803,3135,6175,9715,4504,6695,12186,5860,3215,6871,3939,6118,9991,5635,2840,6196,1905,4001,3661,7026,3627,5396,2680,4001,2924,5797,2972,8300,527,9396,-1034,10054,1714,6500,-1034,10054
11/5/2024,3186,3723,2580,3423,3189,2292,2632,2762,3170,4018,5291,5430,1369,1941,-1803,314,2415,-505,207,1237,-2554,-4125,-336,-5102,198,-2435,1747,-4125,-336,-5102,3186,3723,4157,3423,3189,4362,2632,2762,5235,4018,6147,9442,1369,2351,5914,314,2415,4831,207,1874,286,-4692,368,-739,-745,1345,102,-4692,368,-739,1020,-1085,1890,-1085,1492,-134,4330,2540,6783,1205,6307,3771,4814,1862,-961,-8045,1480,1236,-961,-8045
11/6/2024,1709,3279,5922,1787,3279,5922,2552,3515,5922,1655,3279,5922,-1337,-5737,-7871,1136,-256,1307,1972,7136,8887,7175,30591,20279,966,499,862,6620,30591,20279,1709,3279,7871,1787,3279,7871,2552,3515,7871,1345,2399,4459,-1337,-4542,-7651,1136,-256,170,1972,7136,6030,8315,37424,66036,2091,6499,5060,8175,37424,66036,2916,2033,2916,2033,2916,2033,2916,2033,-6915,-8410,2786,1392,9804,7185,22512,18103,-498,592,23812,18103
11/7/2024,-1060,-2119,2961,-1040,-2267,2961,-312,-2267,2961,53,-577,2961,978,9,9657,600,763,18241,2466,4896,16296,6719,14118,9914,-448,-260,-926,6719,16578,9914,-1060,-2119,2961,-1040,-2267,2961,-312,-2267,2961,53,-307,-2253,978,-862,7251,600,763,18649,2466,4896,17903,6719,23774,75275,1567,5018,20678,6719,26234,75275,-2074,4602,-2074,4602,-2074,4602,-2074,4602,-2465,7862,2046,22926,8385,16327,8568,606,-95,-474,11028,606
11/8/2024,1980,-1812,-816,3015,-477,-816,2280,-1962,-816,1230,-1812,-816,3976,3081,1580,3258,6545,9434,6851,12912,13968,1017,-6045,-4604,2284,2269,-1133,1017,-6045,-4604,1980,-1812,1347,3015,-477,1347,2280,-1962,1347,247,-1840,6472,4811,11000,11545,3258,6545,9434,6851,12775,14844,1908,4579,18116,6508,15015,14844,1908,4579,18116,-357,-722,-357,-722,-937,-722,-357,-722,-4695,-4295,-1724,1682,7223,3918,-5621,-6506,-1680,-7670,-5621,-6506
11/11/2024,3584,6655,11371,2979,6364,7811,4682,8123,10516,2611,6084,11371,2145,4259,3932,2906,113,5938,3220,12863,12651,1901,6402,-4839,4896,1575,2919,1901,6327,-4839,3584,6655,12507,2979,6364,9176,4682,8123,11881,2196,5951,9680,2145,4496,9239,2906,113,6357,3220,12863,13728,1901,10351,39117,2860,8389,13728,1901,10166,39117,7128,8083,7317,8083,7317,8083,6531,7023,2875,610,1156,-989,635,1780,-3490,-7646,-580,3857,-3490,-7646
11/12/2024,584,-1437,5930,1697,-1462,8558,1920,-1708,8347,23,-1437,5930,3966,5865,5076,3602,2024,2583,4811,2229,3305,2930,-4175,538,825,-606,-4230,2930,-4195,1987,584,-1437,8173,1697,-1462,9888,1920,-1708,10808,-311,4348,3270,3966,5865,13426,3602,2024,3371,4811,2871,7126,2930,-2635,5164,4019,2871,7126,2930,-2655,7629,3090,8371,2962,8371,2962,8371,5799,8371,1448,4173,-820,-2101,1352,3546,-6920,-7785,-1734,-4115,-6920,-7785
11/13/2024,2420,6011,7734,3211,5301,7681,2700,5376,7681,2765,6035,7734,4001,4968,3435,-50,-1062,-5339,43,165,-3242,-5240,-3216,-4889,1450,4027,7406,-5240,-3216,-4889,2420,6011,8243,3211,5301,8073,2700,5376,8073,2535,5080,8516,4001,7628,15224,-50,-529,-5746,43,693,-8823,-3560,-17760,-59756,-278,-448,-9286,-3560,-17760,-59756,1923,5540,2070,5540,2070,5540,1828,5540,7315,3667,-2197,-2538,-226,-8202,-3916,-8350,3811,5951,-3916,-8350
11/14/2024,915,-525,-3941,990,-545,-3734,815,-751,-3606,-660,-525,-3941,-2330,-5835,-7430,1655,1363,1868,3059,2230,-4415,5435,14610,28226,1960,-6985,1888,5435,14605,27571,915,-525,-3554,990,-545,-3690,815,-751,-2950,635,-2410,-10826,-2330,-5835,-12685,1655,1363,3587,3059,2294,-1616,5435,21257,43712,1910,1160,-4549,5435,21257,42257,-285,-2850,-430,-2850,165,-2850,-3027,-2850,-5180,-4969,4399,4596,5240,1214,16076,32353,3623,7939,16056,31698
11/15/2024,1560,5721,9369,2328,6062,10229,2042,6543,6394,1840,5535,9739,-2265,-6830,-8255,-500,-3705,-4378,-3,-3123,1535,5189,3976,-2305,-173,-800,-761,5179,2271,-2305,1560,5721,10361,2328,6062,10878,2042,6543,7265,820,3636,4376,-2265,-4945,-9573,-500,-3705,-4945,-3,-3123,-1188,5189,5639,12590,132,-1822,-1188,5179,5459,12590,3642,2140,3642,2140,3637,2140,3462,3415,-6350,-8745,-4780,-7850,-3685,-6324,3256,-6075,-1835,-111,3256,-6075
11/18/2024,-595,-5234,-6714,-1045,-5799,-6425,-2005,-5770,-6451,-1095,-5234,-6714,1305,-2006,-3756,-898,-4508,-6858,-3198,-4830,-4577,-2730,-6445,-2230,-1180,435,-1899,-2845,-6445,-2230,-595,-5234,-11820,-1045,-6909,-10363,-2005,-6371,-9333,-1390,-4561,-9105,1305,-2741,-8528,-898,-7073,-17237,-2468,-6505,-20992,-2730,-21335,-51940,-1200,-5495,-21990,-2845,-22085,-51940,-3063,-6997,-4849,-6997,-4849,-6997,-3063,-6997,-1878,-3214,-5020,-6289,-5580,-4336,-6035,-5011,-780,3868,-6035,-5011
11/19/2024,1797,2821,3595,1013,1227,4058,641,1249,4588,1515,2364,2595,-3090,730,-8420,260,2201,176,385,2438,3041,4219,12184,5566,-1725,-6885,-7080,4219,12184,5566,1797,2821,5186,1013,1227,5102,641,1266,5061,1303,1365,-2865,-3090,-3870,-6960,260,2201,7131,385,3654,5326,4219,15243,38592,-655,3654,5326,4219,15243,38592,1664,6873,1884,6978,1927,7094,3538,6873,-6950,-8095,4922,7367,6475,8076,6732,9898,1785,-7400,6732,9898
11/20/2024,-495,1916,-1744,-300,3586,985,-340,3498,2153,-495,2246,-1744,901,2765,2740,2758,237,4595,3743,-452,-5042,-5220,-5865,-1973,3137,3552,846,-4040,-5865,-1683,-495,1155,-1940,-300,2055,-2120,-340,3687,2297,-760,-2185,-2315,901,2765,2740,2758,1033,3060,3743,-452,-4251,-5220,-9574,-25781,3388,1878,-3006,-4040,-9574,-25491,1258,4190,1623,4107,1883,5182,1258,4190,3734,2127,899,-981,-2331,-2839,-3485,-6503,1194,3285,-3485,-6503
11/21/2024,3460,3454,-2000,2670,3694,-2000,3190,3559,-2846,3774,3454,-2000,977,5547,1672,945,3519,1852,2654,2620,-1852,8575,-6975,-8215,1748,1291,-543,8575,-6990,-8903,3460,3454,-2133,2670,3694,-2385,3190,3559,-2270,3024,4485,-312,977,5547,2580,945,3519,-850,2654,2620,-215,8575,13496,-19168,3933,2635,7595,8575,13481,-17158,3935,-2453,3990,-2453,4040,-2378,3935,-2453,1293,-3187,3333,-5287,708,-6210,-4890,-8855,193,1806,-4890,-8855
11/22/2024,589,-2651,-7832,-1465,-2236,-7832,-1730,-2236,-7832,969,-2651,-7832,5307,12998,15965,4601,6996,7788,5610,11988,13697,2429,6464,2244,3571,6041,4635,2429,6464,2244,589,-4935,-5760,-1465,-4520,-5760,-1730,-4520,-5760,1184,-1655,-153,5307,13853,21767,4601,7098,16068,5610,14159,28057,3564,13399,38729,6982,17996,28235,3564,13399,38729,-3012,-3707,-3012,-3707,-3012,-3707,-3012,-3707,5801,11156,5873,11038,6150,10423,3915,2007,3902,5344,3915,2007
11/25/2024,-3670,-5545,-6157,-3725,-3971,-8532,-3715,-4146,-5030,-3905,-5545,-6157,-1385,-227,-2036,-105,-4550,-3256,-680,-4167,4812,1339,-6662,-7291,-1180,-4006,-7795,1339,-6662,-7291,-3670,-6430,-11727,-3725,-7910,-11997,-3715,-8085,-10897,-2470,-5885,-12385,-1385,10,2489,-105,-4550,-2921,-680,-4167,5253,2165,-6200,-7975,-715,-3867,4648,2165,-6200,-7975,-3747,-6594,-3852,-6436,-3912,-5743,-3747,-6594,2766,80,-1217,-3859,1630,-2420,-6485,-5418,-3576,-7195,-6485,-5418
11/26/2024,1090,1790,-2694,1006,420,-2694,351,420,-2694,360,2115,-492,4293,12114,7241,2815,8470,5303,9626,10583,9180,1960,-3124,-1775,3801,4108,9059,1960,-3124,-1775,1090,1790,-2630,1006,420,-2630,351,420,-2630,-190,-1000,4059,4293,12023,10622,2815,9545,7939,9626,13163,19417,-810,3710,12812,8911,13163,19417,-810,3710,12812,965,-806,965,-806,965,-806,965,-806,6840,2408,3838,2190,4753,5217,2610,619,1583,-2317,2610,619
11/27/2024,785,499,5805,1814,2444,1976,1667,976,6162,1873,1592,7830,4310,5674,-3053,815,-6920,-7230,1675,985,-7878,-2479,-4827,-7386,805,2202,486,-2479,-4912,-7386,785,499,5528,1814,2444,2917,1667,976,4906,1988,798,4763,4310,9129,-268,815,-7630,-5436,1675,5052,-3286,-2479,-4452,-31606,1335,6429,-4351,-2479,-4537,-31606,1091,2372,1121,2372,1091,2372,-939,5917,998,-4412,-3985,-7862,-3820,-5192,-5947,-8141,1919,524,-5947,-8141
11/28/2024,3730,4755,7765,3730,4755,7765,3730,4755,7765,3730,4755,7765,5565,7075,7570,5260,7380,11480,5880,11250,16257,4605,6895,5110,3560,1500,4024,4605,6895,5110,3730,4755,6730,3730,4755,6730,3730,4755,6730,1145,3710,6730,5565,8735,14593,5260,7380,11125,5880,11250,16395,5515,7005,7900,5450,11250,16395,5515,7005,7900,-1065,-240,-1065,-240,-1065,-240,-1065,-240,1180,-870,1585,1515,-1550,-2590,2545,1815,-780,-1950,2545,1815
11/29/2024,3189,3994,5582,3374,3994,5582,3374,3994,5582,3155,3994,5582,3960,6210,6895,3524,4980,7474,6356,10836,16538,6604,2649,4260,2220,2078,4260,6604,2649,4260,3189,3994,5959,3374,3994,5959,3374,3994,5959,2685,2285,6570,3960,7105,11945,3524,4980,7474,6356,10836,17017,6604,13680,22270,4120,11021,19118,6604,13680,22270,-1580,-765,-1580,-765,-1580,-765,-1580,-765,-1875,-1335,465,2285,4077,3783,4622,7005,-160,3045,4622,7005
12/2/2024,1010,2367,2942,1175,1960,2917,880,1740,2600,745,1942,2942,1346,501,3609,1425,-1366,287,1105,-849,2541,6063,-4376,-7475,98,870,3701,6063,-4376,-7475,1010,2367,2942,1175,1960,2917,880,1740,2600,1300,35,-525,1346,492,8053,1425,-969,6054,1105,-435,9646,6263,-5817,11673,976,-1363,8457,6263,-5817,11673,-1863,368,-1889,1056,-2179,1264,-1863,368,1860,-3149,-3845,-3561,-4518,1206,-4676,-8096,-2225,2182,-4676,-8096
12/3/2024,-340,597,2229,-493,342,2229,-454,407,2229,-130,597,2229,-5075,-6956,-8979,-3340,-5052,-3306,-3405,-5050,-2530,1942,8862,14143,-4210,-6820,-3799,1942,8862,14143,-340,597,3038,-493,342,3038,-454,407,3038,-130,-470,-684,-5075,-9846,-15301,-3340,-6850,-6586,-3405,-5050,-4755,1942,10625,41974,-3760,-5750,-4070,1942,10625,41974,3034,4660,2836,4660,2617,4660,3034,4660,-6935,-8970,-1070,-1400,-1944,-905,7482,11574,-4675,1435,7482,11574
12/4/2024,-1180,-1221,-1546,-1180,-1221,-1546,-1155,-1666,-1546,835,1150,-1546,-352,-6607,-7634,-378,-433,-4405,-2650,-4207,-8763,3814,6034,14675,-1183,-459,-1132,3814,6034,14675,-1180,-743,184,-1180,-743,184,-1155,-1175,184,934,671,-8427,-352,-8237,-18558,-378,111,-1290,-2650,-2741,-10277,5373,16156,44554,-2200,-2741,-10277,5373,16156,44554,882,-2753,882,-2753,882,-2753,882,-2753,-6975,-8919,1869,1980,673,580,7713,14224,-896,-636,7713,14224
12/5/2024,-1505,-2545,-2932,-1540,-2055,-3164,-1250,-2115,-3164,-850,-3549,-3795,-1935,-6407,-8196,-399,-2845,-6672,-1900,-2741,-8877,1765,-639,-215,-1621,-1740,-747,1765,-639,-215,-1505,-2545,-2700,-1540,-2055,-2700,-1250,-2115,-2700,-455,-2455,-2620,-1935,-6792,-13775,-399,-2845,-8383,-1900,-3476,-14673,1440,8174,-1245,-965,-3476,-14673,1440,8174,-1245,-3396,106,-3396,106,-3396,106,-3396,106,-6910,-8692,-5690,-6290,-5985,-8950,2971,5559,-1080,4711,2971,5559
12/6/2024,580,486,4115,-25,-1046,4996,-169,-1229,4950,1656,1897,4115,1877,5521,9271,2588,8693,7699,4285,10714,8799,6002,3948,5954,2703,2524,2010,5782,3948,5954,580,486,4983,-25,-1046,5517,-169,-1229,4983,1620,552,3307,1877,5521,10195,2588,8419,16974,4285,11489,17940,6457,19607,61710,3491,11526,17940,6237,19607,61710,1100,2767,912,2573,937,2601,1100,2767,2624,3870,4369,7350,3957,7053,6934,11922,1534,1010,6934,11922
12/9/2024,-625,-725,-1751,-480,-2340,-1058,-1275,-689,-1278,361,-725,-1751,-1394,-2017,-7250,877,951,-939,937,-1225,753,4905,-1564,2648,-1210,500,-6835,4905,-2022,2648,-625,-725,-1249,-480,-2340,-404,-1275,-689,-624,176,-966,-2160,-1394,-1956,-6094,877,2219,5362,937,-315,5338,4862,3419,39637,1404,397,5338,4862,3365,39637,-2370,-3790,-2335,-3790,-2335,-3790,-2370,-3790,36,-5103,2524,-1262,7328,-6929,3214,3532,1404,-8235,3214,3532
12/10/2024,777,-196,4560,495,799,1890,1765,1321,2977,-8,-196,4560,-3810,-6705,-8997,-1431,-5692,-9000,-3210,-5880,-8615,409,-7000,-8957,-1038,-6680,-8985,1179,-7000,-8957,777,-173,6352,495,822,3675,1765,1827,4884,-865,-2932,-1295,-3810,-8449,-20782,-1431,-5345,-11081,-3210,-5880,-15895,7162,4160,13628,-1081,-4972,-15895,7532,5040,13628,1458,4593,2203,4593,2523,4593,1458,4593,-6840,-8963,-5580,-8975,-4690,-7242,-5616,-8937,-500,-8590,-5616,-8937
12/11/2024,5845,6181,6550,4529,6936,6550,4094,6968,6729,5064,6181,6550,228,-3098,-4756,4105,7433,9617,4655,11096,6919,4914,-1627,-1766,605,-3897,-5446,3812,-1627,-1766,5845,6181,7751,4529,6936,7751,4094,6968,7731,2234,6795,7351,2525,4825,3635,4105,7606,11169,4655,12020,14285,4914,20054,24950,4050,12124,14285,4029,20054,24950,1403,-632,1230,-557,1465,-175,1403,-632,-6865,-7885,1138,3376,2581,-2798,4772,-3805,1495,-7885,4772,-3805
12/12/2024,165,-2606,-4461,795,-4176,-3901,-730,-3331,-3901,1650,-2606,-4461,-966,-479,-6486,-1184,-4171,-6833,-854,-2862,-6088,4478,-2235,2099,637,2000,2122,4478,-2235,2099,165,-2310,-3015,795,-3690,-2455,-730,-2845,-2455,1820,-2170,-1762,-966,-479,-6791,-1184,-4171,-6436,-854,-2862,-5905,4478,-2793,5390,-467,-3567,-5905,4478,-2793,5390,-4655,-5404,-4655,-5404,-5205,-5404,-4840,-5404,-1331,-65,-3610,-6331,-3360,-6347,4365,-2160,1821,3615,4365,-2160
12/13/2024,1830,-2515,-3962,635,-2450,-2796,920,-1298,-3441,2910,-2515,-3962,-399,272,-4265,-4590,-6995,-8878,-1913,-6982,-8998,-5623,-6330,-7779,-2225,-860,-1403,-5623,-6330,-7779,1830,-2515,-3238,635,-2450,-2493,920,-1298,-1082,2910,-1780,-3793,-399,272,-759,-4590,-8705,-17550,-1913,-7032,-19629,-5363,-30566,-66580,-2543,-7718,-19233,-5363,-30566,-66580,-1130,-2060,-610,-2837,-1165,-3497,-1130,-2060,-1380,-2354,-6995,-8985,-7000,-8995,-6770,-8870,-870,-1367,-6770,-8870
12/16/2024,2849,-289,5790,2079,-530,5790,2012,-262,4267,2074,1061,5790,-4550,-6988,-8965,795,-3176,2412,6997,232,-7999,11950,5669,7319,1649,-1224,-1015,11720,5669,7319,2849,-289,5403,2079,-530,5403,2012,-262,6147,1674,2285,2351,-831,-4071,-3637,795,-2934,258,6997,106,-3055,11950,6164,6141,2939,-1964,-3770,11720,6164,6141,-177,4471,-177,3738,-177,3689,163,4471,-6640,-8974,50,535,2825,3727,2606,9300,-862,-600,2606,9300
