,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
9/18/2024,3535,6040,14567,3968,5482,14574,3411,4241,15755,1895,3025,13567,5824,13890,19989,6189,4185,21872,8064,13838,24800,3454,10611,20562,5885,6658,9636,6808,1365,10834,3535,6040,14436,3968,5482,14819,3411,6632,14314,1050,1535,7870,5824,13124,22521,6189,11048,21872,8064,13438,24114,6808,11384,28887,8392,13438,23149,6808,11369,30907,9194,16887,9064,16887,8217,17722,8694,15887,12545,23827,17234,29418,13637,22104,17183,14930,2205,9896,7244,17685
9/19/2024,1545,1805,2946,835,7394,6616,6337,5799,2728,1385,550,2946,2319,855,1189,3522,3315,6496,3983,-571,-4972,3186,12603,-4243,7013,2612,-372,8897,1320,-4243,1545,-350,-2701,835,650,-1761,6337,2476,-1634,395,-505,3173,2319,8138,6620,3522,3984,1162,3983,-571,-11098,8897,8333,-34564,7184,41,-13303,8897,8333,-34564,2369,-522,4171,2651,5867,1047,2369,-522,2448,-365,94,14201,-3485,4871,8582,-1158,1740,1375,6266,3545
9/20/2024,4245,10902,8768,4559,8642,8319,3035,3743,8319,3830,7057,8768,7433,14878,20757,7623,10770,11734,7246,15293,14769,2295,9908,-3638,5170,618,8263,3600,5992,-1371,4245,10902,7371,4559,8642,7525,3035,7937,7525,3597,5785,5184,7433,14878,22058,7623,13383,12435,7246,15293,15223,3600,5245,7933,7056,13131,14188,3600,5245,7133,8928,17494,7668,17494,7668,17494,8928,17494,9369,22621,5873,16362,9412,18035,-5895,366,6372,6135,-6835,11018
9/23/2024,355,3669,-525,2270,1195,-525,1500,3501,-525,775,5115,401,5376,4282,4711,3828,10987,-1229,3586,2126,-907,4897,-4622,-7893,181,370,824,3574,-2115,-7893,355,3669,-790,2270,1195,-790,1500,1195,-790,805,3449,4393,5376,8453,14263,3828,6194,1781,3586,3761,3484,4789,-10382,-23930,3712,736,3484,4789,-10382,-23930,-3881,-7120,-3881,-7120,-4281,-7120,-4819,-7120,2198,4086,-2047,-1604,-822,-2020,-5875,-7206,5830,454,-6875,-7446
9/24/2024,950,70,1738,1496,1412,-71,1139,-357,-71,1408,85,3128,2055,5510,-397,-805,-830,-7208,-580,-549,-8255,185,-3904,-7977,494,2095,3911,-4978,-4259,-6681,950,70,2103,1496,1412,289,1139,488,289,1423,-40,4303,2055,5681,1958,-805,-494,-11555,-580,166,-10383,-8710,-10018,-58388,-505,652,-9003,-8710,-10118,-58443,6395,5026,8482,-1793,7550,-1793,6475,4031,3337,3145,-4025,-7150,-2572,-5491,-4600,-8013,4145,3611,-6470,-8013
9/25/2024,407,-143,1698,637,678,1370,1138,2991,1370,1347,6274,1698,1648,1226,-1965,-178,-68,-6500,-44,-2495,-5291,1415,-3294,-5249,-1440,5881,394,-1940,-2005,-7551,407,-143,1924,637,678,1804,1138,580,1804,612,-803,6855,1648,788,204,-178,-386,-2784,-44,-1902,-8086,-1570,-15734,-43383,327,-1902,-8086,-1755,-15734,-43383,-1280,2393,77,-489,92,2813,-1280,2393,-1895,-4880,-4365,-7055,-5425,-6990,-6699,-5709,-1790,-1626,-6444,-6539
9/26/2024,3435,3419,5032,4060,4194,3427,3162,3704,5401,1445,3629,5119,1763,834,-2520,3465,8509,-4109,1646,1054,-7236,755,7493,-5095,2229,125,-3512,4095,5144,-6754,3435,3419,6575,4060,4194,4628,3162,2665,6159,1670,2985,8376,1763,1280,-5438,3465,4700,-3471,1646,-1764,-11605,4295,11413,-23988,715,-2456,-14715,4295,11093,-25207,895,4829,729,5102,190,4326,3164,4757,-2835,-4356,-1619,-5937,-1872,-5109,-2078,-2260,2160,-2874,949,614
9/27/2024,2765,2652,3750,1709,2436,4220,2062,4694,5177,2975,4597,3750,-1293,-1450,-1230,2257,3830,12181,1657,4844,3863,370,17233,12503,645,6042,-7005,9314,18156,12503,2765,2652,5013,1709,2436,5483,2062,3899,6693,3050,4097,7938,-1091,-780,-6657,2257,5635,12906,1657,4844,14275,8764,21439,55444,4013,5894,14275,9314,21964,54964,1994,-1408,1994,-1408,2024,-1408,3984,-1408,-1935,-5676,12768,18000,5427,9579,8632,-2756,-5051,-8360,13818,3409
9/30/2024,2240,6244,12239,2395,7535,12997,2703,2642,13702,1189,5902,12239,4889,12536,20910,2937,3486,13378,6032,15135,19843,3705,7282,3441,3703,6429,1878,3925,1763,3441,2240,6244,14140,2395,7535,14430,2703,6807,13905,104,1176,6295,4889,11630,21062,2937,7644,14303,6032,13733,26353,4165,1936,15645,5818,13202,25978,3925,1846,14030,8015,14261,8975,14077,8975,14211,8015,14261,11360,21934,9296,16679,15782,18189,8187,-1800,3335,3111,-836,-316
10/1/2024,3925,3894,2320,3145,3914,4049,3130,2970,2512,4964,4403,2320,4211,6229,10633,3595,5661,9524,4175,8249,10791,-978,-3560,-8999,2243,4727,3490,3172,-5822,-5060,3925,3894,5824,3145,3914,4759,3130,2696,5097,5019,5024,7539,4211,6662,15668,3595,4506,7104,4175,8249,7595,3172,-3560,-25162,3670,6943,6586,3172,-3560,-25557,-776,6073,-616,5838,-751,5838,544,6073,4854,11777,-2081,-76,-4629,-1319,-6777,-7245,3236,10569,-5459,-7967
10/2/2024,-1560,-580,-6098,-710,-680,-4923,-765,-1710,-4199,-1830,-490,-6098,3103,5965,4854,2160,10976,1211,3724,7467,-116,4295,535,-918,642,2375,-1752,4384,9730,-1292,-1560,-580,-8386,-710,-680,-7376,-765,-91,-8545,1035,560,-4750,3103,8619,16262,2160,10531,1386,3724,7496,2173,4384,3968,-20446,3102,6223,-965,4384,3968,-20446,-2172,-2332,-1478,-2332,-1600,-4347,-956,-2332,2276,-1460,8090,2892,1445,2506,4509,-3165,6419,-4176,717,72
10/3/2024,225,821,141,-600,2652,406,1385,2440,-1599,430,1048,556,3267,6176,20200,4182,3100,1531,2241,-3239,1369,-570,-6204,-3422,56,1314,7179,-5600,-3617,-7710,225,821,141,-600,2652,406,1385,2543,-1599,430,904,4420,3267,6176,22602,4182,-1206,4427,2241,-3200,1657,-4210,-10457,-23630,1981,-926,3344,-4475,-9347,-23630,-389,-300,-928,-300,-1063,-300,-389,-300,10777,23908,4353,9443,407,4899,111,-6133,560,8251,-2998,-815
10/4/2024,790,2982,5626,565,3547,6233,632,3219,5045,240,2575,5626,-330,-2485,-5909,310,-485,-1907,-1018,-3109,-5274,-970,985,84,-2210,-1642,-480,-775,3477,10646,790,2982,6069,565,3547,6551,632,2811,5407,240,2675,6680,-330,-2485,-6080,310,-598,-897,-1018,-3109,-8350,-775,1530,773,-2210,-2645,-8350,-775,1530,773,155,-1246,-68,-956,117,-1246,155,-1246,668,-3071,2985,2491,715,-919,4707,3579,-371,594,2207,10323
10/7/2024,1429,543,-3883,516,93,-3922,1486,-1332,-1188,1024,2279,-3883,-2472,-6763,-8832,-2395,-6515,-8749,-3665,-6898,-8724,6425,4210,1337,-3540,5234,-2890,1200,13334,8744,1429,543,-3622,516,93,-3262,1486,1973,-262,217,-1545,-5918,-2472,-8003,-21943,-2395,-4238,-16310,-3665,-6608,-24945,-1320,-2650,-27190,-3455,-7283,-23486,-510,-2865,-25340,2190,-3005,1785,-2700,3285,300,1725,-3005,-6943,-8924,-6948,-8999,-6997,-8809,3538,8051,867,-5434,14760,14694
10/8/2024,1835,2510,-1063,870,-1940,-1851,45,-953,-1557,1065,2003,-1117,-2065,-4992,-9000,800,-1409,-4416,627,-864,-3209,600,9351,10372,-1355,-1467,-5608,4517,7149,10763,1835,2510,-691,870,-1940,-798,45,-2144,-723,270,-570,499,-2065,-4992,-12233,800,1353,-541,627,-597,-613,5867,16346,41404,20,358,-3589,5717,15911,41404,870,-1430,865,-2035,785,-2146,870,-1430,-4855,-8895,1910,1344,2799,3596,12255,20522,-1077,-3598,6300,22857
10/9/2024,910,-437,1134,-15,-188,1134,-897,-1128,1474,495,-769,1134,-2585,-6992,-7564,600,-3615,-7169,370,-1846,-4644,2810,15111,22941,-3700,-6875,-8885,7697,9500,22941,910,-437,1686,-15,-188,1686,-897,240,2026,105,73,332,-2585,-7846,-14677,600,-2404,-4061,370,-1007,348,8242,19224,59685,-430,-2314,-2457,8242,19224,58885,1556,3370,1805,3370,2284,3370,1896,3370,-6650,-7482,180,-1438,2395,-4324,16832,23832,-6775,-8800,12029,23928
10/10/2024,1545,853,-3843,1545,1873,-4358,2600,2395,-4743,2230,-779,-3843,4650,4100,-1900,3900,7160,-7361,4100,-275,-8141,2926,3968,-7513,3331,2558,2378,1600,5518,-8308,1545,853,-6664,1545,1873,-5664,2600,2122,-6790,2230,2813,-1639,4650,8049,2173,3900,-550,-12838,4100,-38,-13046,1675,495,-54598,5106,-624,-12166,1600,495,-54598,-1030,-4905,-1030,-4905,95,-4905,-1030,-4905,3372,-1440,1375,-1442,239,273,3642,-8040,1505,4184,5628,-7360
10/11/2024,2805,3503,1727,2840,3503,1727,2840,7045,1727,3120,5585,1727,4364,11085,21134,3768,5843,14715,6983,16283,11366,3450,-5291,-6613,4118,4713,5528,7176,1720,-6613,2805,3503,1778,2840,3503,1778,2840,3503,1778,3120,6495,5630,4364,11085,22774,3768,6577,20562,6983,15938,18559,8838,22127,33937,5403,7232,20366,8838,22127,33937,-250,-3872,-250,-3872,-250,-3872,740,-3872,6480,14362,4900,7536,7827,7438,-5611,-6980,5260,6560,-6255,-6980
10/14/2024,1230,2970,2600,470,4020,3595,372,4371,6186,985,5007,2600,3718,10298,21020,5324,12119,16181,6187,22077,27184,875,9043,14018,3796,3497,448,8050,26597,14018,1230,5174,12896,470,6224,13891,372,7209,13846,363,1842,8966,3718,11732,29872,5324,17247,34737,6187,26081,43242,8750,50088,103460,5233,22717,43242,8750,50088,103460,8375,3140,5121,2985,5121,2985,8375,3140,6506,13767,10221,13606,9767,25524,10564,2650,5528,1831,3105,-1705
10/15/2024,2782,3538,12623,3452,4248,14018,3047,2452,14490,1417,2307,11237,-3700,-6940,-8183,-300,-3332,932,-1089,-1523,-4348,4163,9846,16351,-705,948,-3538,9417,12449,11286,2782,3538,12623,3452,4248,14018,3047,5136,14490,1417,1735,7330,-3700,-8275,-20568,-300,-3665,2165,-1089,-3325,1674,9722,14961,57637,551,-4363,194,9417,13686,56252,7835,24577,8165,24192,8005,24112,7495,20853,-6960,-7724,2883,12262,2581,18784,15461,19626,-6960,-8175,14265,32927
10/16/2024,1331,1280,-2020,1010,1280,-2020,1780,4900,-2020,1671,1596,-2020,-3791,-5814,-5504,-1954,-6759,-6911,-3640,-6909,-7780,-44,-5315,-5669,-1483,-4384,-7035,366,-1074,-5669,1331,856,87,1010,856,87,1780,856,87,1171,5386,6659,-3270,-5654,-8893,-1954,-6629,-12916,-3290,-7569,-15278,366,-11249,-32610,-1339,-5573,-14753,366,-11249,-32610,-830,-3987,-830,-3987,-830,-3987,-830,-3987,-6850,-6735,-6480,-8280,-7000,-7175,-6535,-8234,-6345,-7875,-5970,-8149
10/17/2024,2220,1819,-7190,2059,1474,-3469,2315,1727,-5729,680,1236,-7190,664,793,-1998,2255,1608,1084,2475,2579,6994,790,7639,8274,1379,1854,3662,6393,5418,8274,2220,1819,-3259,2059,1474,-3034,2315,900,-3169,990,-1071,-1456,664,793,-3493,2255,1039,2978,2475,2579,6629,6593,13869,33067,1809,2279,5428,6393,14109,33677,3758,6276,3758,6276,2395,6276,3258,6276,2858,328,2020,2896,4975,8616,16068,11657,1585,9770,12168,11048
10/18/2024,6991,6123,-228,7026,6602,-795,7631,9148,-795,8936,7908,-228,3050,1406,7604,962,10463,5087,1017,6523,-2685,1980,1468,-6656,2418,3837,608,6339,-3886,-4627,6991,6123,668,7026,6602,248,7631,8787,248,8823,2542,9650,3050,2194,12682,962,4294,3307,1017,2994,5658,6559,-8656,-24969,885,2994,5658,6339,-8656,-24969,303,-7093,303,-7093,303,-7093,-2659,-6175,7809,1185,4133,-2612,6175,-3685,3295,-7835,16270,5186,11180,-4615
10/21/2024,694,-2155,-926,1463,-2248,-4196,-690,-1057,-4196,-880,-1746,-926,3384,4902,8251,3002,9682,14835,5301,6803,15385,2415,6314,7202,3325,5070,6279,7365,16514,10154,694,-2155,-4063,1463,-2530,-6538,-690,-4612,-6538,-1205,-3154,-6588,3384,4902,9627,3002,10450,17901,5301,7801,22653,7845,20990,51051,5301,6860,22653,7720,20990,51051,-2272,98,-2272,98,-2272,98,-2272,98,5536,5998,8401,13977,10280,9079,1665,-2023,3856,1615,4338,10984
10/22/2024,-50,-2828,-3387,-1340,-2708,-3387,-2135,-2463,-3387,-1175,-2343,-3387,1561,1727,-4151,2227,2656,-4131,2387,1550,-258,700,7411,-1308,1059,-323,1627,5999,10719,-1835,-50,-2828,-6833,-1340,-2708,-6833,-2135,-2803,-6833,-1450,-3113,-3071,1561,2066,-234,2227,2075,-1930,2387,1596,3132,6569,16585,24806,2428,1742,5428,6609,16585,24806,-2120,-6244,-2120,-6244,-2160,-6244,-2120,-6244,-3678,-5788,216,-2728,3662,570,10694,-3120,-862,-4651,17430,-498
10/23/2024,65,-1210,-2544,-745,-835,-2634,-93,-3060,-2939,-505,-1710,-2544,-2795,-6745,-8920,-1155,-4725,-5660,-505,-3605,-8030,4707,7521,14072,938,484,-6432,7266,4223,11222,65,-1210,-1630,-745,-835,-2636,-93,6,-2941,-795,-2668,-7974,-2795,-7322,-16112,-1155,-2727,-5687,-505,-3605,-5444,7689,7855,15274,1548,-2747,-5806,7266,8865,13461,1161,2072,1206,2072,1206,2072,-538,2072,-6350,-8905,-1850,-1175,1664,-435,7096,21408,543,-8520,814,21379
10/24/2024,380,3552,1645,-664,1433,1645,-1091,2500,1645,1284,3507,1645,2119,6580,2975,1357,8036,1132,2935,128,7645,500,12783,2285,2108,2278,1432,2195,18860,2285,380,3552,-1052,-664,1433,-1052,-1091,1433,-1052,1244,1127,633,2119,2556,9544,1357,6988,1886,2935,128,5573,2280,15399,-4332,2239,-3519,6756,2195,15294,678,-3920,-2600,-3920,-2600,-3920,-2600,-3920,-2600,825,-531,54,-2287,-3788,-6477,-699,-6365,737,469,1517,-2662
10/25/2024,680,-982,-4980,-155,-1317,-6085,-80,-3485,-7120,510,1627,-4980,-1387,-5007,-8983,-3580,-2396,-8365,-2290,-6213,-8185,-990,-6978,-8127,-2025,136,-382,-5770,-6537,-8982,680,-982,-5002,-155,-1317,-4190,-80,-2063,-5866,-350,-137,-8607,-1387,-6430,-15640,-3280,-6020,-14482,-1940,-6558,-11634,-3790,-8393,-21122,-1155,-4822,-8444,-3945,-8548,-21752,-1420,-1444,-1420,-1444,-1420,-1389,-1420,-1444,-5277,-8999,-6975,-8382,-6968,-8984,-7000,-8847,-4670,308,-6890,-8362
10/28/2024,-945,-1005,-1972,-690,-990,-2340,-695,-4760,-2442,-400,-675,-1972,-4635,-6620,-7331,-321,-1732,-1930,396,-220,-1556,6461,20978,31669,763,793,-8855,10139,19013,31669,-945,-1005,-1902,-690,-990,-1710,-695,-949,-1115,-955,-3890,-5445,-4635,-11020,-18811,-321,-86,-1930,396,-220,-455,10139,27284,72128,1928,-770,409,10139,27284,72128,-370,-2740,-370,-2740,-420,-2740,-370,-2740,-6995,-8931,412,3000,1438,2569,18927,22441,-5520,-8410,17504,25193
10/29/2024,2205,2129,-1986,2027,2134,-497,2400,2476,1270,2491,466,-1986,-5700,-6890,-8985,25,-2750,3465,-370,-4845,-8995,4430,26316,11315,-4615,-5016,-8400,9470,22388,21421,2205,2129,162,2027,2134,1261,2400,3009,3191,1491,-914,-2421,-4670,-10955,-22660,25,775,3665,-370,-790,2960,9470,28998,77114,-1425,320,8260,9470,28998,77114,3078,866,3043,1723,4320,3271,1923,-79,-6875,-8435,4590,2305,1139,-6950,25929,28834,-6260,-8175,18352,21653
10/30/2024,85,-115,1056,50,-42,966,460,-2110,916,25,898,1056,-1725,-6194,-7349,1281,-167,-659,2729,2573,2006,5494,17193,29228,1934,-311,1703,9434,15399,29228,85,-115,2098,50,-42,2008,460,293,1958,530,-2260,-4590,-1725,-8434,-17985,1281,1225,1965,2729,3839,2784,9619,18605,49769,2409,2554,784,9434,18205,48969,-160,563,-160,563,395,563,-160,563,-4507,-6829,2039,2115,4073,4014,23349,38294,2927,3367,16101,38303
10/31/2024,310,2845,5715,1435,5266,6458,473,5146,5923,-1345,527,5715,3363,11328,14340,3208,8542,23296,6628,17716,30172,-759,-996,-8528,3815,4830,5884,1486,-1721,-8528,310,2845,6444,1435,5266,8020,473,4141,7809,-1845,-530,8986,3363,11805,27910,3208,14498,23445,6628,17716,31618,1486,355,9402,6040,18941,29869,1486,-370,9402,5806,3064,5786,2867,5617,3101,5949,3064,12304,24505,12748,30900,16140,37589,-366,-151,8240,3100,835,4884
11/1/2024,1935,1605,-2465,1935,1605,-2465,1340,2518,-2465,1640,3699,-2465,3065,3446,3002,1885,5166,-3996,1999,3813,-5310,15,-4306,-8640,224,949,4807,-225,8004,1098,1935,1605,-1462,1935,1605,-1462,1340,1605,-1462,1985,1310,-94,3065,3446,-1886,1885,2833,237,1999,3540,226,2375,9444,99,1629,1885,567,2375,8549,99,-2845,-3700,-4350,-3700,-4350,-3700,-2845,-3700,-81,9298,-2680,-529,2557,-5879,-3785,-7968,1396,1766,-4530,-6756
11/4/2024,2442,3989,858,887,2634,-891,882,4765,23,2565,6047,858,4373,7419,11928,2940,3145,9760,4788,6695,9448,1550,-1570,10569,5013,4148,5807,4990,5930,-40,2442,2576,-4049,887,2541,-3884,882,1251,-4054,3322,5431,4194,4373,7419,13048,2940,6155,9960,4788,6695,10853,6155,3360,6871,4104,6118,8591,5930,2985,6196,1905,4001,3266,7026,2977,5396,3415,4001,2924,6003,3147,8840,1637,10928,471,16194,3118,6800,-133,17332
11/5/2024,3546,4003,2580,3783,3469,2292,2992,8173,3170,4218,6203,6195,886,2221,-1803,419,6624,-505,-8,1117,-2554,323,-336,-5102,-437,-1926,1393,-1859,11789,-5697,3546,4003,4157,3783,3469,4362,2992,3042,5235,4218,6147,9312,886,2516,5914,419,2415,4831,-8,2624,286,-1859,-270,-739,-1020,2095,102,-1859,-270,-739,1020,-1085,1890,-1085,1492,-134,4330,2540,6783,1205,5937,3771,4814,6355,-961,-8045,-780,3511,2500,-4376
11/6/2024,1709,3279,5922,1787,3279,5922,2552,1125,5922,1655,1688,5922,-1337,-6202,-7586,1136,465,1997,2467,7911,10172,5553,30591,20279,901,-87,1169,8888,21211,27033,1709,3279,7871,1787,3279,7871,2552,3515,7871,1345,1734,4459,-1337,-4302,-7366,1136,1624,860,2467,7911,6720,9028,37424,66036,2586,8503,5750,8888,37424,66036,2916,2033,2916,2033,2916,2033,2916,2033,-6915,-8410,2786,1392,10049,7595,22512,18103,-4663,92,23671,24437
11/7/2024,-490,-2700,2961,-470,-2750,2961,258,-2042,2961,548,-1793,2961,178,-201,11051,805,4192,18241,3426,5976,16898,4197,14118,9914,-278,-1130,-1211,7962,9274,14019,-490,-2700,2961,-470,-2750,2961,258,-2750,2961,548,-47,-2253,178,-1072,7611,805,553,18649,3426,5976,18693,7962,22094,74310,2527,6098,21649,7962,24554,74310,-2074,4602,-2074,4602,-2074,4602,-2074,4602,-2465,7862,2356,22926,9721,16327,8568,606,-6610,-539,6826,14951
11/8/2024,2245,-1177,-816,3245,-177,-816,2510,88,-816,2127,348,-816,3976,3081,1580,3258,10915,12069,7991,16222,17023,110,-6045,-4604,2429,-1456,-1133,678,-6660,-4604,2245,-1177,1347,3245,-177,1347,2510,-1662,1347,762,-1269,6472,4811,11000,14540,3258,6545,12069,7991,16085,17069,1103,4579,18116,7648,18325,17069,1103,4579,18116,-357,-722,-357,-722,-937,-722,-357,-722,-4695,-4295,-974,1682,7223,3918,-5621,-6506,-764,-7670,-1630,-1138
11/11/2024,3714,7545,11371,3109,7254,7811,4682,7005,10516,2611,6596,11371,2145,4259,3662,3091,6903,6538,3480,15715,13978,-499,4241,-4839,5156,1575,2522,5233,4430,-4839,3714,7545,12507,3109,7254,9176,4682,9013,11881,2196,6447,9680,2145,4496,9659,3091,113,7137,3480,15715,15055,5233,9871,39117,3120,9990,15055,5233,9686,39117,7788,8083,7977,8083,7977,8083,6811,7023,3440,610,1156,-989,5395,1780,1646,-7646,2620,6043,7284,-7646
11/12/2024,584,1426,5930,1697,1478,8558,1920,851,8347,23,1426,5930,3966,5865,5076,2983,2305,2583,3484,2229,3305,3125,-527,538,825,1676,-4230,2930,907,-5919,584,1426,8173,1697,1478,9888,1920,1077,10808,-311,4348,3270,3966,5865,13426,2983,3340,3371,3484,2871,7126,2930,1584,5164,2692,2871,7126,2930,1564,7629,3090,8371,2962,8371,2962,8371,5799,8371,1798,4173,-820,-2101,1692,3546,-6920,-7785,-1285,-4115,-4295,-8270
11/13/2024,2355,5286,7734,3146,5731,7681,2635,5797,7681,2974,3522,7734,4011,4968,3435,-50,-3147,-5339,418,-970,-3242,-490,-3216,-4889,1450,3009,6742,-5240,788,-4889,2355,5286,8243,3146,5731,8073,2635,5806,8073,2744,4325,9031,4011,7628,15224,-50,-529,-5746,418,-27,-8823,-3545,-16480,-59756,292,-1168,-9286,-3545,-16480,-59756,1923,5540,2070,5540,2070,5540,1828,5540,7315,3667,-3417,-2418,-1016,-8202,-3916,-8350,3753,8837,-5305,-7261
11/14/2024,915,-525,-3941,990,-545,-3734,815,-2925,-3606,-410,1740,-3941,-2020,-5835,-7430,2732,2809,1973,3194,2445,-4415,5857,15420,28226,2250,3613,1573,7567,11825,30400,915,-525,-3554,990,-545,-3690,815,-751,-2950,390,-2410,-10826,-2020,-5835,-12685,2732,2298,3587,3194,2509,-1616,7657,21367,43712,3462,1375,-4549,7567,21092,42257,-285,-2850,-430,-2850,165,-2850,-1742,-2850,-5180,-4969,4399,4596,5240,1214,16076,32353,4289,8043,7080,31519
11/15/2024,1560,5956,11994,2328,6132,12854,2042,3737,8154,1840,6821,10994,-2265,-6830,-8255,-1385,-4494,-4378,312,-1583,1535,223,5562,-2305,-173,1079,-844,4944,3152,-2305,1560,5956,12986,2328,6132,13503,2042,6608,9025,820,3811,4376,-2265,-4945,-9573,-1385,-3850,-4945,312,-1583,-1188,4954,9682,12590,447,443,-1188,4944,9502,12590,3642,2140,3642,2140,3637,2140,3462,3415,-6350,-8745,-4780,-7850,-3735,-6324,3256,-6075,210,-961,235,-7498
11/18/2024,-595,-5234,-6714,-1045,-5799,-6324,-2005,-4874,-6076,-1095,-2945,-6714,1305,-2006,-3396,-713,-4400,-6858,-3259,-1675,-4577,1710,-6445,-2230,-1180,305,-1909,-2055,580,-2230,-595,-5234,-11820,-1045,-6909,-10363,-2005,-6371,-9333,-1390,-4561,-9105,1305,-2741,-8148,-713,-7073,-17237,-2366,-5329,-20992,-1940,-21335,-51940,-880,-4319,-21990,-2055,-22085,-51940,-3063,-6997,-4849,-6997,-4849,-6997,-3063,-6997,-1273,-3214,-5020,-6289,-5580,-4336,-6035,-5011,-1235,3190,-3395,-5011
11/19/2024,1797,2821,3595,1013,1227,4058,791,-321,4588,1515,-584,2595,-3090,730,-8420,265,335,296,575,2438,5586,4587,10743,5566,-1725,-6885,-7080,6815,9549,5566,1797,2821,5186,1013,1227,5102,791,1266,5061,1303,1365,-2865,-3090,-3870,-6960,265,2201,7251,575,3654,7871,6815,15243,38592,-705,3654,7871,6815,15243,38592,1664,6873,1884,6978,1927,7094,3538,6873,-6950,-8095,4922,7367,6475,8076,7004,9898,-3020,-7400,4478,9026
11/20/2024,-495,1931,-1744,-300,3606,985,-340,-964,2153,-495,542,-1744,1058,3671,3055,2143,-533,4595,2858,-387,-5037,-895,-6138,-1948,2252,3552,355,-4090,-3885,-1658,-495,1175,-1935,-300,2075,-2115,-340,3707,2302,-760,-1140,-2310,1058,3671,3055,2143,1098,3060,2858,-387,-4246,-4560,-9672,-25756,2503,1463,-3001,-4090,-9672,-25466,1990,4190,1891,4107,2131,5182,1990,4190,3269,3083,-221,-2379,-1540,-2761,-3868,-3179,272,81,-3758,1001
11/21/2024,3460,3454,-2000,2670,3694,-2000,3190,3993,-2846,3774,2318,-2000,977,7542,1672,1055,5979,1852,2654,2620,-1852,-520,-6975,-8215,1748,-1657,-688,8575,-3956,-8903,3460,3454,-2133,2670,3694,-2385,3190,3749,-2270,3024,4485,-312,977,7542,2580,1055,3984,-850,2654,2620,-215,8575,15471,-19168,3933,2635,7595,8575,15456,-17158,3935,-2453,3990,-2453,4040,-2378,3935,-2453,1293,-3187,4288,-5287,708,-6210,-4890,-8855,-62,686,-6080,-7580
11/22/2024,1159,-2651,-7832,110,-2236,-7832,-575,-700,-7832,2635,-3107,-7832,5004,11168,15965,4091,7303,7788,5810,15713,13697,2821,6694,2244,3791,2417,4574,4426,3557,2244,1159,-4935,-5760,110,-4520,-5760,-575,-4520,-5760,2045,-2040,-153,5004,11926,21767,4091,7098,16068,5810,16574,28057,5406,12025,38729,7157,15671,28235,5406,12025,38729,-3012,-3707,-3012,-3707,-3012,-3707,-3012,-3707,8660,11156,7463,11038,9682,10423,7534,2007,4745,5128,2772,6206
11/25/2024,-3670,-5545,-6157,-3725,-3971,-8532,-3715,-6263,-5030,-3905,-5930,-6157,-1160,-227,-2036,81,-1735,-3256,-412,-4167,4812,1141,-6662,-7291,-910,-985,-7790,1075,-4585,-7291,-3670,-6430,-11727,-3725,-7910,-11997,-3715,-8085,-10897,-2470,-5885,-12385,-1160,10,2489,81,-4791,-2921,-412,-4167,5253,1830,-6742,-7975,-722,-3867,4648,1830,-6742,-7975,-3747,-6594,-3852,-6436,-3912,-5743,-3747,-6594,2766,489,-1217,-3859,1975,-1720,-6485,-5418,-3143,-7190,-6506,-6033
11/26/2024,1660,1790,-2694,1576,420,-2694,921,290,-2694,360,1988,-492,4293,10298,7241,3625,2670,5303,6991,11588,9180,-435,-3124,-1775,2946,3283,8464,3110,-1698,-695,1660,1790,-2630,1576,420,-2630,921,420,-2630,-190,-1000,4059,4293,10298,10057,3625,8200,10439,6991,14168,19417,905,3490,13633,6276,14168,19417,905,3490,13633,965,-806,965,-806,965,-806,965,-806,6840,2408,3838,2190,4753,5217,2610,619,514,564,1735,6035
11/27/2024,1090,754,7160,2119,2699,3331,1972,-74,7517,1873,1847,8595,4310,5674,-3053,815,-3010,-7230,1620,5540,-7114,500,-4827,-7386,805,-600,1246,236,-3972,-7386,1090,754,6883,2119,2699,4272,1972,1231,6261,1988,1053,6768,4310,9129,-268,815,-5620,-5436,1620,9727,-2621,236,-4452,-31606,1280,11105,-3686,236,-4537,-31606,1378,2372,1408,2372,1378,2372,-517,5917,1758,-4412,-3985,-7862,-3485,-5192,-5947,-8141,70,656,-5447,-6418
