,v0-10,v0-20,v0-40,v1-10,v1-20,v1-40,v2-10,v2-20,v2-40,v3-10,v3-20,v3-40,v4-10,v4-20,v4-40,v5-10,v5-20,v5-40,v6-10,v6-20,v6-40,v7-10,v7-20,v7-40,v8-10,v8-20,v8-40,v9-10,v9-20,v9-40,v0-10-unc,v0-20-unc,v0-40-unc,v1-10-unc,v1-20-unc,v1-40-unc,v2-10-unc,v2-20-unc,v2-40-unc,v3-10-unc,v3-20-unc,v3-40-unc,v4-10-unc,v4-20-unc,v4-40-unc,v5-10-unc,v5-20-unc,v5-40-unc,v6-10-unc,v6-20-unc,v6-40-unc,v7-10-unc,v7-20-unc,v7-40-unc,v8-10-unc,v8-20-unc,v8-40-unc,v9-10-unc,v9-20-unc,v9-40-unc,v0-20-cATM,v0-40-cATM,v1-20-cATM,v1-40-cATM,v2-20-cATM,v2-40-cATM,v3-20-cATM,v3-40-cATM,v4-20-cATM,v4-40-cATM,v5-20-cATM,v5-40-cATM,v6-20-cATM,v6-40-cATM,v7-20-cATM,v7-40-cATM,v8-20-cATM,v8-40-cATM,v9-20-cATM,v9-40-cATM
5/6/2025,1050,1983,2535,1987,2460,5627,2553,3036,6269,745,2229,5360,3972,12020,18435,1760,12990,33476,12603,14727,38429,4196,12524,-2895,3739,1728,10510,2551,13133,2022,1000,1983,3222,1987,2460,6446,2362,2830,6269,1604,1210,3935,4915,13905,30893,3825,12990,33258,12357,20614,41285,7038,14748,38778,9017,19469,40308,6335,13209,39017,2662,-124,2602,494,3747,1751,1329,2094,6409,17473,9207,24134,21565,11211,11323,-1023,3627,3931,10975,-2345
5/7/2025,2851,6989,14099,2445,4761,10604,4228,7408,15669,1735,-110,15055,2787,6555,23971,4130,6177,25342,9262,10473,26569,2995,18235,10322,2195,1527,7402,3510,12940,23218,2695,4124,22188,3680,4761,30025,3945,6080,24315,2525,5879,28330,2787,6963,22356,4130,6177,31124,6600,7876,22497,2995,11251,47318,2195,6099,21629,3510,18235,65225,19833,18469,7807,12318,7585,10549,5365,12318,7301,16919,7234,20513,8656,22609,15600,27436,3259,8645,15585,16138
5/8/2025,1775,5679,1020,1312,1378,-533,1635,1525,1187,1505,3454,2491,1310,3570,8300,1386,1087,-1132,-483,1626,-4059,465,470,-1005,-52,-597,2408,270,-2529,-3588,1775,2761,15,1312,1378,-1006,1845,1803,-925,1345,2215,-3323,1310,3570,8079,1726,526,9410,730,2820,-3803,830,2346,-44699,1631,2205,-6119,875,2398,-46537,-310,3998,-3167,412,93,-1778,-2862,302,4057,8017,-469,-2402,-2125,-5102,-5759,-3860,404,2174,-5759,-1936
5/9/2025,3235,2192,-3829,1995,1950,-3578,937,-111,-4605,3855,698,-2494,1615,6526,7352,1580,5376,7212,1712,8264,14539,6056,5620,-2970,2580,3398,3459,8764,2050,-7495,3195,1915,-3124,1460,1950,-1714,660,-152,-3375,3503,-558,-4578,1615,6168,18276,1580,5376,15460,2187,8365,14550,7588,4592,-13225,2580,8305,17178,8894,6585,-6706,1502,-4276,248,-5135,1179,-2428,178,-4480,4413,16417,5435,1530,3606,9339,-6446,-6550,-7,3986,-6451,-7315
5/12/2025,320,1631,1295,1160,1360,-4404,740,1465,5187,525,2145,-3177,-1110,-447,-4804,-1295,-1825,-6949,-1846,-1955,-8615,115,4765,-2967,-1325,-1803,-2053,295,-593,-3131,320,1800,-3488,1145,1360,-5527,1085,1715,-2267,-1165,-1275,-5477,360,810,-115,-1105,-2395,-8519,1250,-340,-1252,884,7528,2243,880,-340,-1269,2430,8050,2985,4320,-5652,7240,-7720,3908,-5785,6075,-5652,-2139,-8625,-3735,-6982,-6098,-8480,-6860,-6959,-1877,-3950,-6860,-5880
5/13/2025,2868,6777,14771,4129,9943,11178,3134,7018,12860,2590,5871,14545,2026,1969,2356,2993,6754,17264,2686,705,24559,4808,8041,2017,2725,2862,-4725,10009,6974,15273,2868,6777,15340,4129,9943,11620,3484,7207,13923,3041,6105,13530,745,2246,18122,2993,6754,17231,2887,6413,24018,7992,6968,17410,2810,5847,25383,10124,8041,19641,3862,4577,4703,4246,3306,849,5028,4328,-311,6094,8087,11907,8397,15705,13556,1320,-1065,-1007,13556,15330
5/14/2025,4356,11122,7185,6335,11078,6383,5435,10695,5587,4296,5865,10363,2516,11485,18303,2926,13473,18041,4769,12993,19904,1037,13917,-734,2277,2859,7904,1721,8565,4879,4356,11122,13009,6335,11078,11124,5435,10695,13169,4136,11421,9258,2516,11485,31724,2926,13473,24661,8913,16292,29883,2025,17890,28523,2426,16292,29573,2331,20485,30492,5687,5679,4938,6408,6685,3453,3733,6408,6918,19240,8688,17576,12710,20439,22389,4174,6312,4864,22189,10568
5/15/2025,2991,4567,9439,3030,3706,14160,5657,6099,10447,3725,4199,15560,1785,4690,5888,1660,1255,3647,4155,2918,4971,1000,536,-1870,1985,4107,-1467,-370,2495,-6117,2991,4202,12981,3030,3706,14433,4225,6099,9554,4175,6967,14688,1905,6000,7565,1845,1255,2517,4119,4175,1753,2904,314,-12316,1985,2575,-1898,-125,536,-11423,3537,8243,1672,11437,3795,10033,4096,11877,6172,9165,1530,7930,3284,7031,-3618,-5197,1419,-2414,-3618,-6193
5/16/2025,-200,-998,931,123,-1785,3264,243,-937,69,-890,-1635,2203,3390,-4475,-7000,-255,-3860,-5065,-1777,-1973,-8436,1284,-2975,1000,3609,-1975,216,-2465,2537,-3065,-200,-1160,-254,123,-1785,2203,273,-1117,1156,-965,-1345,1960,3390,-7090,-23275,515,-3475,-14005,-2160,-4353,-12391,1284,-6100,-7175,3609,-4968,-12905,-3605,-6095,-4951,-716,-1432,-1734,898,-776,-1328,-1734,898,-4424,-8992,-4360,-6895,-6446,-8284,-3446,-4155,-2079,-4575,-3446,-4610
5/19/2025,-95,3958,8193,1606,4579,8154,1742,3195,6258,-530,2954,8146,-33,-409,-3382,-583,995,7243,797,-117,2078,-265,3885,-1003,1259,-51,-4235,2048,-1760,-2100,-95,4104,8051,2055,4579,8154,2189,4662,5953,285,4561,11521,-33,115,-3245,-200,995,7243,1103,3029,4206,1669,3717,26034,910,2199,5921,3680,3360,27581,2347,6376,2456,8215,2718,4845,2136,7405,-2272,-4402,935,7422,3615,-853,-1347,-4015,-1279,-5435,-1967,-2419
5/20/2025,3865,8492,12519,2150,8435,14483,3180,10402,12696,2590,3839,13703,5135,9563,12997,5865,7397,-2569,8547,6814,10572,6756,3817,4077,7575,3492,1798,4495,7302,-3736,3865,7765,17467,2150,8435,15757,3180,9675,18937,3735,3385,14719,5135,9563,15899,6145,6112,8244,9695,10245,9912,6685,3447,-2619,8015,9930,10483,4845,3655,-145,4828,18990,5877,11781,6693,15574,4501,11781,7797,20873,-358,6407,5961,9331,557,1088,1242,4153,552,1162
5/21/2025,245,520,-1288,-28,-495,-4511,621,-1099,-5448,560,115,-2641,1065,135,-3764,1845,1980,76,-91,2325,-167,4612,2271,2898,915,2317,-1470,4620,4374,-4005,245,520,-4319,-28,-495,-2459,58,-70,-7696,555,101,-5843,1065,990,-1099,1845,1980,-5845,1015,1305,-9406,4021,-1114,-22812,915,-115,-5775,6569,2366,-24005,1071,-1381,1800,-932,-149,1266,2175,-475,-1600,-4691,1931,2980,1742,-4592,7667,-6563,-13,34,7662,-6210
5/22/2025,1623,4843,8217,4160,6154,10027,3493,5600,9097,2948,4867,9507,1961,4620,12332,2795,4611,9667,10418,1240,5613,2235,6536,-955,2287,3951,798,3277,3258,-2563,1623,4843,8217,4910,6154,9912,4230,5548,8540,2638,4673,10953,2310,4907,10568,2795,4611,11552,13226,6085,2536,4698,9196,-16595,3136,5925,800,4659,6447,-25294,6195,10095,4022,12595,4432,12101,5067,15432,5987,14607,2418,3529,6417,9014,6319,-3989,2000,1522,6249,8968
5/23/2025,400,490,3113,-920,2795,1423,1182,897,3643,1105,4769,745,3980,-2663,-2368,-1120,2079,-2003,1955,-1125,3972,1963,2828,-1796,3681,-1039,-4385,550,5340,-3723,493,-565,-756,-1585,2795,-360,-1560,-960,-3377,1118,-1370,-422,3980,1451,-894,3528,3238,-15238,2606,1510,-3553,3253,2101,-24902,4680,1243,-494,3082,2880,-22377,1079,4684,-192,-845,2635,7065,638,-1918,-4237,-7416,-1815,-4128,-2092,-4321,543,-4932,-4301,-3880,543,-4146
5/26/2025,2940,4395,5769,2765,6500,3749,2015,3680,3749,3045,7156,3127,1865,4600,7775,3055,3880,2247,3610,4725,4044,800,-2910,-98,2575,3305,310,-1300,-1811,-3514,2940,4395,5802,2765,6500,3387,2015,3680,3387,2100,5306,3238,2045,4600,8085,3055,4785,3180,3610,3035,4542,981,-3204,-11102,2495,3035,4542,-1495,-4670,-11102,3296,993,3066,-1060,3231,977,2866,-1975,-1206,-98,-2940,-4440,-3564,-2727,-6545,-5025,-546,1669,-6545,-4135
5/27/2025,1756,3511,4583,3335,6234,3908,1677,2580,1426,2040,6929,1929,-395,-4260,-5086,3325,6180,-995,1340,-1895,-6135,1143,9224,-315,-1437,-2025,-3198,3012,6960,3481,1115,5021,700,3066,6234,2650,2261,3727,542,1355,5041,84,180,3870,7550,2860,8755,9085,2337,7755,13567,2029,11747,21124,2540,7385,13721,3426,12797,22901,2440,867,4447,-6170,4629,849,6459,137,-4400,-8887,5325,5245,5140,-1279,10719,3387,-4604,-5395,10719,4537
5/28/2025,1145,2465,6274,3971,3213,10458,5268,1625,3286,-570,-378,11340,900,7835,2771,765,6904,9220,2030,-1105,8821,1075,908,-2105,1125,109,-2105,2060,-2043,-7251,530,881,-4791,5567,3213,2059,5126,1509,1709,765,1146,1917,1440,9659,8790,1800,8889,14504,10931,9624,8075,1125,-117,4646,1630,8384,10133,2185,2531,5898,3780,3621,1544,5642,2556,1446,3636,6384,1589,11611,8049,1989,7689,4480,102,-594,-146,-2100,102,377
5/29/2025,1250,776,2062,1475,2380,-243,4384,1136,430,-70,2516,-2150,2010,5526,19551,2610,3571,19989,2539,5570,16551,2155,7171,515,2040,2433,1813,4547,3555,-1449,1250,460,-1745,1540,2380,-25,1961,1831,2063,1045,965,-20,2010,6918,18544,2610,3571,19989,2539,5845,17383,2155,8860,2226,2040,4793,16138,4603,6812,3442,-2248,-2515,210,-2003,2584,-2442,-185,-1507,6971,22668,1908,21038,6380,23177,6167,19314,3404,2048,6157,25343
5/30/2025,815,3477,3884,2321,2453,11645,1805,1899,6156,1320,3671,11738,625,-527,-5174,630,844,283,1969,-715,3214,510,-2692,5973,1834,-172,2088,-1045,-1727,7698,815,3483,6692,1703,2453,9294,898,3286,3279,1350,1776,5796,625,312,968,-960,-2641,-773,2595,-780,-4980,450,-6550,-2244,1828,-1525,744,-2685,-6041,-6181,3906,12458,2521,10759,4173,10136,3553,11115,-3507,-4237,-3126,411,-1788,-1887,-5856,7111,-90,4627,-5861,7107
6/2/2025,570,-1839,-2840,-360,-718,-1284,-1335,-1725,-3857,5,-1800,-1522,2192,-2337,-5043,940,804,-4901,1049,-1985,-7945,1510,13621,87,581,-2105,-1923,5685,8675,21128,570,-803,-2831,-360,-718,-650,-360,-883,-2871,-760,-1573,-2771,2192,-5661,-17361,955,-925,-5930,1813,-1525,-11125,314,13118,43446,2975,-1021,-10780,5685,13621,44207,-250,-678,3317,2374,-830,-986,707,1864,-4427,-8871,158,-4005,-921,-8430,18954,20709,-2753,-1477,18954,22868
6/3/2025,965,4245,7220,2245,5283,8415,2173,4508,5156,2000,3295,9835,1560,-39,-3773,3614,4613,9285,2410,-1115,6438,3480,530,-1326,2162,70,-1632,3676,6289,-1205,965,4245,9032,2491,5283,11090,1727,4873,6428,1615,4347,12369,1560,5557,4973,3614,4613,9285,3230,5339,7860,4012,-1469,11518,2882,5144,7830,3936,580,12979,5033,7472,5303,10770,5073,7969,4175,8068,-3365,-7312,945,11933,3796,9695,-2083,-6881,-1444,-1279,-2083,1431
6/4/2025,4162,3935,517,3399,7377,-1199,3248,2676,2057,3864,3119,1172,1438,8635,27083,2825,9824,19935,2242,5957,27402,2975,5292,721,911,5860,11174,4545,8549,4601,4479,3105,5039,3275,7377,-1378,2625,2683,2701,5105,2818,6480,1438,9345,36348,3010,9165,27876,4508,7218,31500,3681,23347,11561,1772,6916,30795,6105,23848,11886,-1742,-698,-1075,-4120,1721,81,-729,-3354,9814,10942,7345,4367,11241,4412,16070,900,10079,2696,16070,-2624
6/5/2025,1120,659,129,1736,-213,275,1130,567,-783,330,711,-2876,65,8951,5277,-1190,5737,-823,1469,7494,-1009,3960,-6340,12563,640,819,4937,2345,5324,23199,1120,-170,-4169,1191,-213,-2105,1554,-506,2036,840,-636,-4946,65,8951,5348,-370,5737,-24,385,920,4754,1615,2233,-694,-15,-135,1441,1900,885,-2505,250,-115,1198,12039,2824,7705,-2190,2257,8550,5524,5270,4321,3414,7214,6493,23633,799,2138,6478,12981
6/6/2025,4799,7884,6732,4682,9651,9008,5244,9021,10505,2457,5525,4458,1349,2898,5995,2400,3535,5065,947,360,-2723,1189,-6058,-1277,1855,1581,6893,1565,-4285,-6152,4799,7494,15513,4176,9651,5856,4535,9705,15647,2192,6991,10410,1349,2965,14142,2400,3535,8928,1593,667,3173,3693,-4675,-24601,2075,62,1690,2545,-8283,-24975,6087,15627,3992,4268,6352,9664,4352,5927,8479,24190,3740,18729,3271,11928,-5847,-5840,6161,17754,-5847,-6016
6/9/2025,3691,7376,2542,3980,5023,483,5091,5105,3696,1800,4335,-2116,3485,6313,25225,3740,2744,1640,1139,-1395,1163,1985,-858,-1659,3466,5532,5072,870,-3791,-6537,2315,6380,9673,3082,5023,-2104,2569,4702,4668,2877,5758,4078,4145,6313,25106,4360,5159,-3455,2482,2608,7278,3272,-6168,-52145,3915,2414,7273,1940,-10001,-52145,2694,-4372,-301,-4095,1414,-1252,-305,-995,14745,12382,6472,-4785,9337,-165,833,-5161,12070,3322,833,-6611
6/10/2025,1140,4240,615,2124,1722,1613,3048,1871,1291,1450,1710,4067,2570,9846,13919,3155,5936,22177,7028,10780,18720,3645,7013,147,2720,5931,770,3965,5123,15126,1140,4240,2495,2795,1722,3910,3135,3978,2233,1040,1473,-3820,2570,9846,14700,3155,5936,25858,6997,10780,19483,3645,5615,45271,2720,10145,17990,4205,7480,46359,2409,432,955,1524,2146,106,874,1540,8698,11321,7131,13601,9923,13363,7902,7090,6015,5384,7902,10332
6/11/2025,1610,2591,-818,660,1571,-3493,835,-900,-793,810,728,-5847,818,3679,2149,2815,3207,2394,-115,-1975,-8546,5063,-5582,-2975,510,3604,712,755,3266,5915,1610,1043,-9099,95,1571,-8668,-495,-1093,-7459,-600,-3345,-15250,818,3679,-95,2815,3207,765,-370,2210,-6336,6034,-1308,-21373,510,165,-7017,2772,-558,-18389,849,-4475,-40,-3740,798,-3417,-1094,-2329,3240,4582,2714,4588,-968,-1361,-6950,-6144,-1048,593,-6950,13655
6/12/2025,1395,1826,8407,925,5676,5980,998,4091,5302,1185,-246,4017,3410,2160,5289,1595,4362,11203,-248,-1087,7297,1060,7534,-1555,3082,-1263,-3128,4878,4934,181,1395,1826,5095,925,5676,4287,998,4091,5095,1630,-654,2672,3410,2606,17198,1595,4362,9576,786,370,16898,1404,6470,-21538,2712,-815,16348,4878,7334,-25615,878,-422,-1288,-6040,878,-2342,-1288,-6040,3330,6747,1190,675,12505,18614,2528,-6224,3026,-3900,2528,-6229
6/13/2025,3950,5304,4079,4189,2674,3396,6422,5616,6494,3949,1874,3547,850,2370,-1789,2750,4212,-1319,-1549,-1460,-2182,3525,-5130,-2736,3940,4405,6730,2855,-3161,-1668,3950,3493,1750,4189,2674,1404,5192,5329,6865,4275,5159,4130,850,445,-2589,2955,4540,-3942,1661,3395,-9554,3929,12936,-6449,4135,2955,-2968,5030,9344,-13538,4712,1057,2417,-584,6129,3187,3072,-2617,2259,-5620,2045,-4006,4899,-512,-4031,-3017,-83,6009,-4031,-4432
6/16/2025,633,3407,384,1637,3032,3619,1479,3291,2442,438,2535,3663,1275,1052,-1990,1745,3733,-4644,662,5648,-4412,1832,10595,3474,415,1727,1,3881,14764,823,633,1281,4148,1637,3032,4595,855,810,6460,488,918,5002,1275,-2483,-9328,1745,4153,-13787,-2379,-39,-15871,4296,17016,-31439,415,-1817,-17966,4261,12162,-35012,4201,3685,4329,5277,3942,3394,4172,5277,574,-961,1556,-3653,3904,-5282,2090,-420,2299,2122,2090,-3412
6/17/2025,-445,-1722,-4920,56,-860,-4721,-485,-1074,-5470,-830,-1040,-3390,210,2261,-6829,375,538,-6832,1422,-1032,-8956,746,-5740,-2995,208,-1626,1334,-2400,2687,-6112,-445,-1520,-3895,-585,-860,-2840,-450,-695,-2420,-475,-1170,-4095,210,46,-5620,375,1747,-7741,1706,421,-6931,746,9680,-34170,-85,-1725,-6931,4123,4270,-34420,-1645,-4568,-490,-256,-1097,-4063,487,-2026,-4300,-5747,2850,-6997,-6344,-8496,-6595,-3182,2555,895,-6595,-7207
6/18/2025,831,1538,2246,681,-1313,-1742,250,234,-7,500,405,-2572,2435,5011,-2458,140,-3088,-5216,2883,4426,-2541,2505,-2247,14996,2781,2696,520,840,3497,11469,1015,314,-9619,709,-1313,-8628,448,97,-6932,787,-1273,-8564,1240,2534,-5890,340,-1200,-19910,-2540,1945,-9010,4780,837,-20756,765,198,-9518,2357,-7350,-21985,-1087,4747,519,5134,1894,5021,-421,5386,4298,-1525,2004,1690,3827,2360,-794,3460,4751,1829,-794,15619
6/19/2025,795,730,-128,180,80,-620,180,-589,-620,775,162,-369,3335,6777,8494,3465,8024,6124,3633,5187,11400,5073,6122,-855,6720,2190,2369,5773,8738,2263,795,-815,-1600,180,80,-369,180,-589,-369,675,-1995,-1835,3335,6777,9119,3465,8024,10624,4691,7514,15644,6661,8756,35882,6720,7514,12831,6826,8756,33069,1006,-2741,-2280,-7290,-932,-4178,-2905,-6890,9065,8720,8140,-597,7554,1723,-1995,-5220,-338,1810,-1995,-5220
6/20/2025,519,-527,-4062,732,403,-4602,-537,-1379,-4982,-580,1603,-6032,1750,6101,6756,1395,3490,9686,62,-1135,10325,-1075,-354,-2170,1700,1926,-4335,2169,11150,-6216,625,-556,-6712,321,403,-10748,-515,-1217,-8766,71,-2180,-2264,1750,7140,12602,1395,3851,17857,1025,10274,12463,2794,1732,16801,1700,7922,12848,3815,2498,22422,1123,-5106,-520,-6117,832,-3651,858,-6117,6815,14901,6307,9219,10026,19068,-1834,-6894,5907,-4115,-1984,-6565
6/23/2025,1115,1483,2142,1460,1839,5530,943,-848,1769,1150,1332,4532,174,4666,7510,1500,3075,11257,3214,2960,7761,1925,8225,3779,803,1558,3693,2765,4640,11422,1115,1483,2745,1460,1839,5530,943,-436,1769,1540,1995,650,840,4666,5706,1120,2175,10710,6258,7445,8029,211,6192,39853,1060,6655,9010,3055,8050,42677,918,3346,5,7278,1196,2089,1470,5853,3587,7652,3500,7365,5344,4194,9272,14384,1813,959,9267,16430
6/24/2025,1420,5073,3800,3127,5492,5536,626,4540,2642,2525,5390,6336,1092,-4105,-6280,-1365,-2880,-6915,1805,-1941,-7217,5609,24646,-959,3035,-1775,-2049,8639,23625,-1580,1420,5073,5541,3506,5492,7607,2567,4540,5150,3361,4964,9161,1292,-4455,-12895,-230,4587,-3257,2997,7334,651,4715,22596,44767,3730,7334,-266,8639,24646,44767,5233,4479,5227,6143,5193,5514,3253,6143,-4449,-8733,-4455,-4100,-3501,-4575,29325,968,-2586,-1230,29325,2482
6/25/2025,123,2592,2326,475,4418,997,363,4595,525,-910,610,1795,-605,-3970,-4223,100,1445,-5780,-1595,-1145,-7410,3806,-4539,-2188,650,-2060,-4230,3432,-2548,-4481,225,3079,5807,1242,4418,1888,476,4617,4845,-300,2218,6924,620,355,-885,2453,1932,-6885,-205,8073,2924,3785,-5877,-31566,1992,7838,2604,3526,-6837,-33094,1216,1830,-871,2289,1216,1958,-943,2521,-4006,-6727,313,-6390,400,-7995,-6781,-5720,-2271,-4100,-6781,-6715
6/26/2025,1015,2379,-3053,705,785,-953,38,82,-2991,-960,-784,-1062,1685,-3715,-6046,195,-1985,-5790,-265,1480,-8852,715,12523,-2945,-1198,-1775,-1870,1100,11840,11204,1015,2915,-4013,705,785,-714,497,65,-3166,-70,-1610,-4576,1685,-6500,-21285,195,-635,-10315,-595,-4100,-12817,1843,12334,35321,985,-4405,-12817,2445,12471,36243,-1416,-5687,-1655,-2512,-1824,-3848,-3381,-2512,-4408,-6363,-4475,-6885,-6496,-7539,4133,-317,-1625,581,4133,12752
6/27/2025,1313,3634,7748,53,505,4257,-92,-22,6604,-290,5208,5785,-455,-2526,-2081,-1265,-3415,-5007,-1020,-1015,-5074,-1205,-5525,-925,1802,-489,907,-1100,-3505,-1501,-820,1403,5833,53,505,6189,-912,182,4559,-610,1967,4756,-455,-3999,-2943,-1045,-8715,-12676,-2470,-7990,-18291,-575,-11662,-59781,370,-8595,-16659,-4340,-18530,-60605,4171,13159,-2088,12636,3364,14041,-773,12026,654,5400,860,1440,-1439,389,-4830,-2725,2442,-320,-4830,-3906
6/30/2025,106,286,-4893,1566,-915,63,-679,-430,-5455,681,393,-4898,2060,1042,-6284,1820,847,-5281,2451,-1070,-8980,2710,10900,2145,2265,-1675,841,2070,10829,2556,106,286,-1519,1566,-915,-4194,-679,-430,-4574,-654,-1409,-3729,2245,2592,188,1820,1032,-1032,4168,2516,-6577,2710,5072,-35435,2500,3601,-6577,2180,5067,-35435,869,-2445,125,-4185,1237,-4728,216,-3320,1300,-2630,-115,-4012,1955,-8234,7786,-3186,-70,-2797,7681,-5031
7/1/2025,2095,4064,10782,3938,4074,8083,2773,4116,9520,2095,3090,10073,1988,5920,20072,1705,2732,9609,2735,3273,23640,2835,-1624,-2430,691,1241,17,3400,3665,-1518,2095,4910,11631,3940,4074,10055,3220,3895,11231,2425,4663,8724,2285,7746,28507,1955,3149,15920,4645,6121,24353,2538,1371,4391,2415,5961,25076,3400,1522,5861,8475,13546,6584,11522,8009,13078,6138,8561,4976,26239,2089,11730,5110,22043,-3520,481,4328,2164,-3520,-438
7/2/2025,1760,1106,2371,2158,668,3032,1191,-323,3259,2270,1125,6109,-1745,-2964,-6990,-80,1682,1349,1568,-1070,-1570,-160,9471,-2125,-1160,-2125,-4705,852,7660,2919,1760,1274,3452,2158,668,7026,2081,304,6066,2025,1020,6528,806,11659,-7401,500,6444,7424,6756,8860,5123,2183,19594,62802,866,8860,6684,3810,20719,62323,1125,3122,882,6035,-72,3204,1239,6218,-3855,-3550,-2200,913,-2278,-3185,10724,-2550,-6775,-3855,10724,-1063
7/3/2025,1200,2461,5633,2285,2670,4150,1937,4500,6634,1402,3115,4384,-615,-770,-3386,-280,-1310,5380,953,-1956,3686,1715,4430,784,705,888,-4745,200,-500,4579,1200,3355,6099,2285,2670,4150,1937,4500,6634,2282,3644,4855,-615,-1415,291,300,1175,4650,1765,-2243,4507,978,6452,5980,845,-2578,5065,-525,6590,5980,4783,2237,4705,2429,4598,3086,4775,2469,-1710,-3466,4510,-4647,3637,2411,7273,5215,-2133,-3910,7273,10771
7/4/2025,-255,-940,560,205,-2275,560,205,-1450,560,375,625,-2715,-460,10,-1530,385,-2025,-3825,-155,-120,-4496,-330,-2025,0,395,-937,-2210,490,-80,-4200,-255,-940,-2715,205,-2275,-2715,205,-1450,-2715,-305,-1335,-3275,-460,10,-4050,-265,-4300,-4370,-155,-4200,-2626,-1480,-6360,-14076,-1760,-4200,-3935,-2840,-6360,-16590,-920,-2457,-1830,-4870,-920,-98,-1830,-4870,-645,-1310,-3270,-6815,-3996,-425,-6650,-6685,9,-2210,-6650,-6500
7/7/2025,33,-3699,-2195,-2000,-3025,-3525,-2175,-2231,-3425,275,-160,-4210,4385,3120,-3238,3655,6615,294,1450,-725,-5765,8390,15230,477,4018,2906,-4205,8088,17438,15075,65,-3050,-9074,-2980,-3870,-7060,-2750,-3245,-7975,-2320,-6105,-9060,4385,3570,-13471,3935,7604,10165,1450,5112,4806,8291,18184,64707,4120,5112,6670,8088,18256,66162,-1750,-6843,-1690,-425,-1750,-1261,-835,-425,1285,-8254,8933,-2359,4214,-891,16605,7692,2343,-4090,16605,19663
7/8/2025,1580,3919,1761,2453,9233,-3806,-175,4980,126,470,2507,-3879,3300,11126,5749,5520,6066,7511,5576,9039,27351,10195,12503,-2186,3805,7828,4403,10857,13495,-4275,21,3919,647,2165,9233,-2797,990,4980,-756,-65,1995,-213,3300,11126,21128,5520,6066,7199,5576,9456,29027,10195,13724,13695,3805,10596,29303,10857,14844,14162,4553,-2381,4207,-4159,4553,-4822,4512,-5536,8770,15110,2086,3095,7958,17227,-4440,-4001,6544,5751,-4440,-3220
7/9/2025,1465,324,1472,1545,1900,1771,-348,-228,1284,505,1850,1852,755,-1581,-5965,-575,-2540,-2566,-1830,-1285,-8246,-700,-3884,-1411,1354,1442,-1042,-1675,1731,-3928,1465,-965,461,1035,1900,612,220,50,-1859,225,-585,-2708,755,-3806,-14729,-1115,-2540,-7519,-4132,-4554,-13885,-44,-1111,-11785,240,-5524,-16375,-3085,-2990,-11627,4268,-2332,294,-1971,-2673,-3057,750,-2275,-2797,-6641,-2785,2782,-2363,-4569,-670,-719,1279,-1042,-670,1506
7/10/2025,1737,4854,4394,647,3419,4221,984,3844,6188,-700,1962,1615,5716,6801,5391,1250,-2335,-5329,-340,2182,-8796,2746,-3144,-2160,4186,4353,-2564,2390,-3003,-7250,406,3089,5945,-875,3419,346,95,3483,3021,546,3064,-2604,5950,7586,18072,1920,5660,-2678,4691,645,-2518,3664,-3199,-53912,4420,370,-4075,2956,-4835,-57525,6880,1538,5944,-2048,5252,3731,5389,-2090,6610,-6943,-4285,-4873,-3758,-3576,-6595,-5624,1280,-2269,-6595,-5624
7/11/2025,2000,4269,-1668,-590,2374,2099,519,3864,-1634,-575,1821,-1351,2286,-502,3483,1591,-200,-202,896,-1060,1800,4275,-5045,-1820,1068,1370,60,4455,-3146,-1470,2000,3547,4825,175,2374,-4145,498,3506,2092,1590,2502,-1945,1245,568,11009,1591,-200,-399,246,135,-2793,6959,2601,-26684,1186,1265,-3432,5591,1117,-27629,3895,-4300,850,-1805,3895,-1890,220,-875,10162,13817,7941,-2613,5293,4356,-5421,-6516,4663,3118,-5421,-4895
7/14/2025,2500,1407,726,1508,872,2540,913,1919,1323,-450,1275,1666,3445,-3230,-6275,2655,3367,286,2002,-1840,1001,3673,-3075,2392,4799,-1920,-4375,3990,-2035,2955,2500,1500,2739,1379,872,2913,1623,1562,3363,1848,174,5181,3445,840,-3162,2655,3367,286,2084,1999,4246,3702,-2737,30917,4799,1409,4156,6160,-1359,30917,1841,-2555,1515,1486,-457,602,1454,-383,-3930,-8510,-300,806,-903,-8362,-2183,5270,475,-4655,-2183,5270
7/15/2025,1660,2145,1255,2230,-226,-667,1982,2167,-1041,2792,1621,-3205,905,1950,-430,1205,-1095,-2150,1358,2769,6991,4597,4748,539,1430,49,-1621,6405,4720,9154,1791,1546,-3704,2230,-226,-2923,2256,2082,-4202,3155,-345,-4910,905,1950,-1929,1205,-1095,-275,1358,3003,4927,4356,4649,24096,1430,1613,2047,6505,3558,23823,1764,-2418,-430,688,1764,-383,1575,1225,2920,1751,415,-2115,5450,11766,8316,5254,2208,-446,8356,19188
7/16/2025,560,-1046,-2152,-881,21,2692,-254,-1200,-1110,-315,-710,-890,1715,2298,-635,990,3066,7874,900,-805,680,2375,1520,189,2065,2644,-2568,1200,1993,-1614,560,-649,-2580,-74,21,-354,-215,-942,-2104,-1820,-2214,-4399,1715,2298,-971,990,3066,4668,858,3461,-2010,1532,495,11840,2065,3276,-2615,1200,2004,15405,-156,-992,-1674,1974,-560,-1488,-1584,3669,-1125,-4488,1550,2888,2900,2153,2419,-917,3155,-4995,2419,348
